raw_compound,KD_M,reference_date,compound_id,smiles,smiles_source,pKD
CF-2-167,0.0013878423894113452,20210526,CF-2-167,FC1=CC=CC=C1N2CC[C@H](NC3=CC=C(C)C(C(N(C)CCN(C)C)=O)=C3)C2=O.O=CO,id_with_smiles,2.857659851817425
CF-3-83,3.62469725518995,20210526,CF-3-83,CC1=CC=C(OCC2=CC=CC=C2)C(NC(CN3CCC(N(C)C)CC3)=O)=C1,id_with_smiles,-0.5592717389370591
CF-3-118,0.0014255419746893347,20210526,CF-3-118,CC1=CC=C(OCC2=CC=CC=C2)C(NC(CCNC(OC(C)(C)C)=O)=O)=C1,id_with_smiles,2.8460199904852996
CF-3-143,0.0019008605680609872,20210526,CF-3-143,CC1=CC=C(OC)C(NC(CN2CCC(C3=CNC4=C3C=CC=C4)CC2)=O)=C1,id_with_smiles,2.7210497383384276
CF-3-178,0.0003721707527496758,20210526,CF-3-178,CC1=CC=C(OC)C(NC(CCNC(CCN)=O)=O)=C1.Cl,id_with_smiles,3.429257759143208
CF-3-185,26.516242600512474,20210526,CF-3-185,CC1=CC=C(OC)C(NC(CCNS(=O)(CC2=CC=CC=C2)=O)=O)=C1,id_with_smiles,-1.4235119837797172
CF-4-128,2.2151422450309854,20210526,CF-4-128,O=C(C1=CN=C(N[C@@H](C)CO)C=N1)NCC2=C(OC)C=CC=C2,id_with_smiles,-0.34540161961033755
CF-4-132,0.0006245008172190953,20210526,CF-4-132,O=C(C1=CN=C(N[C@@H](C)CO)C=N1)N[C@H]2CCCC3=CC=CC=C32,id_with_smiles,3.2044669889735746
CF-4-147,0.00010213429985353552,20210526,CF-4-147,O=C(C1=CN=C(NCC2=CC=C(O)C=C2)N=C1)NCC3=CC=CC=C3,id_with_smiles,3.9908283839117953
CF-4-152,0.00010324466057065601,20210526,CF-4-152,O=C(C1=CN=C(N[C@@H](C)C(O)=O)N=C1)NCC2=CC=CC=C2,id_with_smiles,3.9861323991840227
CF-4-175,0.0003975650216952477,20210526,CF-4-175,O=C(N[C@@H](C)C1=CC=CC=C1)C2=CN=C(N[C@H](C)C3=CC=CC=C3)N=C2,id_with_smiles,3.4005918324059565
CF-5-151,,20210526,CF-5-151,O=C(CSC1=CC=C(F)C=C1)NC2=CC=C(N(CC3=CC=CC=C3)C4=NC=CC=N4)C=C2,id_with_smiles,
UNC-AH-03-021G,0.00029975155971226873,20210526,UNC-AH-03-021G,CC(NC(C=C1)=CC=C1C2=C(C)SC(NC(OC(C)(C)C)=O)=N2)=O,id_with_smiles,3.523238548437056
UNC-AH-03-048B,0.0005285060339483269,20210526,UNC-AH-03-048B,NC1=CC=C(C2=NC(C3=CC(F)=C(S(=O)(C)=O)C=C3)=CS2)C=C1,id_with_smiles,3.2769500499923105
UNC-AH-03-053B,0.00021907954692527247,20210526,UNC-AH-03-053B,CC1=C(C2=CC=C(NC(C)=O)C=C2)N=C(C3=CC(F)=C(NC(OC(C)(C)C)=O)C=C3)S1,id_with_smiles,3.65939816589944
UNC-AH-03-058B,0.00035492777796375277,20210526,UNC-AH-03-058B,NC1=NC(C2=CC=C(S(=O)(N3CCCC3)=O)C=C2)=CS1.Cl,id_with_smiles,3.449860009826021
UNC-AH-03-058C,0.0005008213934212679,20210526,UNC-AH-03-058C,NC1=NC(C2=CC=C3C(CC(N3)=O)=C2)=CS1.Cl,id_with_smiles,3.3003171277881185
UNC-ZDG-83-9,7.619455872473616e-05,20210526,UNC-ZDG-83-9,O=C(CC(C(N1CCN(CCN)CC1)=O)C2)N2C3=CC=CC=C3Cl.OC(C(F)(F)F)=O,id_with_smiles,4.118076041786359
CF-3-145,,20210526,CF-3-145,CC1=CC=C(OC)C(NC(CN2CCC(OC(C)C)CC2)=O)=C1,id_with_smiles,
CF-3-152,0.00039053822463629,20210526,CF-3-152,CC1=CC=C(OC)C(NC([C@@H]2N(C(C3CC3)=O)CCC2)=O)=C1,id_with_smiles,3.408336452347058
CF-3-166,0.0005904036291713333,20210526,CF-3-166,CC1=CC=C(OC)C(NC([C@@H]2N(S(=O)(C3CCN(C(OC(C)(C)C)=O)CC3)=O)CCC2)=O)=C1,id_with_smiles,3.228850981597888
CF-3-189,0.0010659379115224962,20210526,CF-3-189,CC1=CC=C(OC)C(NC(CCNC(NCC2=CC=CC=C2)=O)=O)=C1,id_with_smiles,2.972268091246098
CF-4-131,,20210526,CF-4-131,O=C(C1=CN=C(N[C@@H](C)CO)C=N1)N2CCN(C(C)=O)CC2.O=CO,id_with_smiles,
CF-4-133,8.177403930150208e-05,20210526,CF-4-133,O=C(N[C@@H]1CCCC2=CC=CC=C21)C3=CN=C(N[C@@H](C)CO)C=N3,id_with_smiles,4.087384549355316
CF-4-134,0.0004186208166500446,20210526,CF-4-134,O=C(N[C@H]1CCC2=CC=CC=C21)C3=CN=C(N[C@@H](C)CO)C=N3,id_with_smiles,3.378179179409985
CF-4-153,6.024377281673418,20210526,CF-4-153,O=C(C1=CN=C(N[C@H](C)C(O)=O)N=C1)NCC2=CC=CC=C2,id_with_smiles,-0.7799121621000342
CF-4-154,,20210526,CF-4-154,O=C(C1=CN=C(NCCC(O)=O)N=C1)NCC2=CC=CC=C2,id_with_smiles,
CF-4-163,0.0010690011021337222,20210526,CF-4-163,O=C(NCC1=C(Cl)C=CC=C1)C2=CN=C(NCC3=CC=CC=C3)N=C2,id_with_smiles,2.971021847035986
CF-4-168,0.0005648568395344899,20210526,CF-4-168,O=C(NCC1CN(C(C)=O)CCC1)C2=CN=C(NCC3=CC=CC=C3)N=C2,id_with_smiles,3.248061608248472
CF-4-182,11.921056416990139,20210526,CF-4-182,CN(N=C1)C=C1C2=CC=C3C(N=C(NCC4=CC=CN=C4)C=C3)=C2.O=CO,id_with_smiles,-1.0763147433018747
UNC-AH-03-048A*,,20210526,UNC-AH-03-048A,,unresolved,
UNC-ZDG-83-1,0.0009881859297270416,20210526,UNC-ZDG-83-1,O=C(CC(C(N1CCN(CCN)CC1)=O)C2)N2C3=CC(F)=CC=C3.OC(C(F)(F)F)=O,id_with_smiles,3.0051613340991095
UNC-ZDG-83-3,0.0008306460700143982,20210526,UNC-ZDG-83-3,O=C(CC(C(N1CCN(CCN)CC1)=O)C2)N2CC3=CC=CC=C3.OC(C(F)(F)F)=O,id_with_smiles,3.0805839853400645
UNC-ZDG-105,,20210526,UNC-ZDG-105,COC1=CC=NC(OC2=CC=CC(Cl)=C2C#N)=N1,id_with_smiles,
UNC-ZDG-148-1,0.0001850587134971485,20210526,UNC-ZDG-148-1,CC1=C(O)C=C(NC(C(CC2=O)CN2C3=CC=C(Cl)C=C3)=O)C=C1,id_with_smiles,3.7326904613138674
UNC-ZDG-150-4,,20210526,UNC-ZDG-150-4,O=C1N(C2=CC=CC=C2)CC[C@H]1NS(N3CCN(C)CC3)(=O)=O.OC(C(F)(F)F)=O,id_with_smiles,
Repeat compound consistency,,20210526,Repeat compound consistency,,unresolved,
Injection variables,,20210526,Injection variables,,unresolved,
Compounds,,20210526,Compounds,,unresolved,
CF-7-35(20210526),0.7331083813219907,20210526,CF-7-35(20210526),,unresolved,0.13483181535807354
CF-7-35(20210126),3.650662291809277e-05,20210526,CF-7-35(20210126),,unresolved,4.437628340040468
UNC-ZDG-82-5(20210526),5.591041939506132e-05,20210526,UNC-ZDG-82-5(20210526),,unresolved,4.252507250000713
UNC-ZDG-82-5(20210312),4.9416558346023824e-05,20210526,UNC-ZDG-82-5(20210312),,unresolved,4.306127504651841
UNC-ZDG-79-A(20210526),1.8418686516448164e-05,20210526,UNC-ZDG-79-A(20210526),,unresolved,4.734741343683028
UNC-ZDG-79-A(20210312),4.786137594361189e-05,20210526,UNC-ZDG-79-A(20210312),,unresolved,4.320014820220525
M567200(CSC015274258)-1,0.0006483366277478338,20210616,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,3.1881994422573134
M567200(CSC015274258)-2,0.0005812970892855518,20210616,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,3.2356018516701184
M567200(CSC015274258)-3,0.0005611985860597705,20210616,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,3.2508834318475497
M567200(CSC015274258)-4,0.0005848027086989619,20210616,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,3.2329906244730964
M567200(CSC015274258)-1,0.0005935789639398882,20210616,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,3.2265214985759125
M567200(CSC015274258)-2,0.0005646676901659846,20210616,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,3.2482070615354175
M567200(CSC015274258)-3,0.0005010387327094577,20210616,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,3.3001286997778996
M567200(CSC015274258)-4,0.00048712188553475173,20210616,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,3.3123623578980377
CF-2-168,0.026567099390785144,20210616,CF-2-168,FC1=CC=CC=C1N2CC[C@H](NC3=CC=C(C)C(C(N4CCN(C(C)=O)CC4)=O)=C3)C2=O,id_with_smiles,1.5756558594904384
CF-3-102,0.0007556424001743825,20210616,CF-3-102,FC1=CC=C(OC)C(NC(CCNC(OC(C)(C)C)=O)=O)=C1,id_with_smiles,3.1216836811827955
CF-3-165,2.8082079735797727e-05,20210616,CF-3-165,CC1=CC=C(OC)C(NC([C@@H]2N(S(=O)(CC3=CC=CC=C3)=O)CCC2)=O)=C1,id_with_smiles,4.551570731857967
CF-3-173,7.675396980904222e-05,20210616,CF-3-173,CC1=CC=C(OC)C(NC(CCNC(C2=CC=CC=C2)=O)=O)=C1,id_with_smiles,4.114899153028951
CF-4-140,0.0004894413008110144,20210616,CF-4-140,O=C(N(C1CC1)CC2=CC=CC=C2)C3=CN=C(N[C@@H](C)CO)C=N3,id_with_smiles,3.3102993861131256
CF-4-166,0.00013354233505318556,20210616,CF-4-166,O=C(NCC1=C(OC)C=CC=C1)C2=CN=C(NCC3=CC=CC=C3)N=C2,id_with_smiles,3.874381034184254
CF-4-167,0.0007044142472586387,20210616,CF-4-167,O=C(NCC1CCN(C(C)=O)CC1)C2=CN=C(NCC3=CC=CC=C3)N=C2,id_with_smiles,3.152171868713796
CSC000580708,0.00019913949917477853,20210616,CSC000580708,FC=1C=CC=C2SC(=CC12)C(=O)N3CCOCC3,id_with_smiles,3.7008425894338424
CSC026692485,0.0016887907862332989,20210616,CSC026692485,FC=1C=CC=C2SC(=CC12)C(=O)N3CCOC4CCCC43,id_with_smiles,2.772424149133697
CSC027267704,0.0005914923944916977,20210616,CSC027267704,O=C(N1CCC2(CC1)NC(=O)NC2=O)C3=CC=4C=CC=CC4S3,id_with_smiles,3.228050835231356
CSC027574686,0.000868968018723195,20210616,CSC027574686,CC=1C=CC=2SC(=CC2C1)C(=O)N3CCOCC3C(=O)N,id_with_smiles,3.0609962069202936
CSC074094999*,0.00010538261864693427,20210616,CSC074094999,,unresolved,3.9772310138692886
CSC138476304,0.00038514361109190127,20210616,CSC138476304,CC1=NN=C(O1)C2COCCN2C(=O)C=3SC=4C=CC=CC4C3C,id_with_smiles,3.414377301984386
UNC-ZDG-82-5,7.320412629129041e-05,20210616,UNC-ZDG-82-5,O=C(CC(C(NC1=CC=C(OC)C(O)=C1)=O)C2)N2C3=CC=C(Cl)C=C3,id_with_smiles,4.135464438408388
CF-3-96,,20210616,CF-3-96,CC1=CC=C(OCCN(C)C)C(NC([C@@H]2N(C(OC(C)(C)C)=O)CCC2)=O)=C1,id_with_smiles,
CF-3-148,0.00671643854022743,20210616,CF-3-148,CC1=CC=C(OC)C(NC(CN2CCC(N3C(CCC3)=O)CC2)=O)=C1,id_with_smiles,2.172860954972499
CF-3-157,0.0003187963193926587,20210616,CF-3-157,CC1=CC=C(OC)C(NC([C@@H]2N(C(CCNC(OC(C)(C)C)=O)=O)CCC2)=O)=C1,id_with_smiles,3.496486701318227
CF-3-160,0.0004665774509309777,20210616,CF-3-160,CC1=CC=C(OC)C(NC([C@@H]2N(C(CC3CCNCC3)=O)CCC2)=O)=C1,id_with_smiles,3.331076253911071
CF-4-164,0.0007167464877520828,20210616,CF-4-164,O=C(NCC1=CC=C(OC)C=C1)C2=CN=C(NCC3=CC=CC=C3)N=C2,id_with_smiles,3.1446344265344277
CSC000599708,1.0987474205903927,20210616,CSC000599708,FC=1C=CC=2SC(=CC2C1)C(=O)N3CCCC3,id_with_smiles,-0.040897868537187625
CSC020334643,0.00013068157458511544,20210616,CSC020334643,O=C(N1CCCC1)C2=CC=3C=CC=CC3S2,id_with_smiles,3.88378564134148
CSC026820179,0.0011608897593346189,20210616,CSC026820179,O=C(N1CCN(CC2CCCO2)CC1)C3=CC=4C=CC=CC4S3,id_with_smiles,2.9352090198702405
CSC026908472,8.98958455583965e-05,20210616,CSC026908472,O=C(N1CCCC(C1)C1=NC2=CC=CC=C2S1)C1=CC2=CC=CC=C2S1,id_with_smiles,4.046260378264034
CSC027460900,0.0004090663408383636,20210616,CSC027460900,CC(NC(=O)CC=1C(C)=NNC1C)C=2C=CC(=CC2)C=3C=CN=CC3,id_with_smiles,3.388206254037566
CSC027662103,9.134365998693221e-05,20210616,CSC027662103,COC=1C=CC=2SC(C(=O)N3CCOCC3C(=O)O)=C(C)C2C1,id_with_smiles,4.039321590930425
CSC027752328,0.0005852492704534575,20210616,CSC027752328,CC1CN(CC(C)O1)C(=O)C=2SC=3C=CC=CC3C2Cl,id_with_smiles,3.232659119003803
CSC027824530,0.005739934055703798,20210616,CSC027824530,CC1=C(SC=2C=CC(F)=CC12)C(=O)N3CCOCC3,id_with_smiles,2.24109309704601
UNC-ZDG-79-A,9.850199669371955e-05,20210616,UNC-ZDG-79-A,O=C(C1=CN(CC2=C(Cl)C=CC=C2)C(C=C1)=O)NC3=CC(C=CN4)=C4C=C3,id_with_smiles,4.006554966007205
CF-3-155,0.0008779978346820481,20210616,CF-3-155,CC1=CC=C(OC)C(NC([C@@H]2N(C(C3=C(F)C=CC=C3)=O)CCC2)=O)=C1,id_with_smiles,3.0565065551494754
CF-4-122,0.00020915687545449164,20210616,CF-4-122,O=C(C1=CN=C(N[C@@H](C)CO)C=N1)NCC2=C(F)C=CC=C2F,id_with_smiles,3.6795278546173313
CF-4-135,2.4684105528753,20210616,CF-4-135,O=C(N[C@@H]1CCC2=CC=CC=C21)C3=CN=C(N[C@@H](C)CO)C=N3,id_with_smiles,-0.39241739442915585
CF-4-156,0.00013217431806022577,20210616,CF-4-156,O=C(C1=CN=C(NCC(F)(F)F)N=C1)NCC2=CC=CC=C2,id_with_smiles,3.8788529216146985
CF-4-160,0.0004476967601958656,20210616,CF-4-160,O=C(NCC1=C(F)C=CC=C1F)C2=CN=C(NCC3=CC=CC=C3)N=C2,id_with_smiles,3.349016048422338
CF-5-128,0.0049079142555625765,20210616,CF-5-128,O=C(CSC1=C(Cl)C=CC=C1)NC2=CC=C(OC3=NC=CC=N3)C=C2,id_with_smiles,2.309103033284339
CF-5-129,0.00019234345838946924,20210616,CF-5-129,O=C(CSC1=CC(Cl)=CC=C1)NC2=CC=C(OC3=NC=CC=N3)C=C2,id_with_smiles,3.7159225794828052
CSC000723025,0.0011515616917243733,20210616,CSC000723025,Cl.O=C(N1CCNCC1)C2=CC=3C=CC=CC3S2,id_with_smiles,2.938712790953942
CSC026321133,0.0008424147067204015,20210616,CSC026321133,FC=1C=CC=2C(Cl)=C(SC2C1)C(=O)N3CCOCC3,id_with_smiles,3.0744740599235136
CSC026707830,0.000412186012496003,20210616,CSC026707830,O=C(N1CCOCC1)C2=CC=C(S2)C(=O)N3CCOCC3,id_with_smiles,3.3849067500601357
CSC026884473,0.00042978447697389826,20210616,CSC026884473,O=C(N1CCCC1C2=CC=CS2)C3=CC=4C=CC=CC4S3,id_with_smiles,3.366749274480507
CSC026898121,0.0010586021130165812,20210616,CSC026898121,ClC=1C=CC=C(CN2CCN(CC2)C(=O)C3=CC=4C=CC=CC4S3)C1,id_with_smiles,2.975267243472915
CSC026907877,0.0017884568562160613,20210616,CSC026907877,CC=1C=CC=CC1CN2CCN(CC2)C(=O)C3=CC=4C=CC=CC4S3,id_with_smiles,2.7475215320782174
CSC027185733,0.004645749580965358,20210616,CSC027185733,CC1=NN=C2CN(CCN12)C(=O)C3=CC=4C=CC=CC4S3,id_with_smiles,2.3329442036050847
CSC027661157,6.981185858922215e-05,20210616,CSC027661157,CC1=C(SC=2C=CC=C(F)C12)C(=O)N3CCOCC3C(=O)O,id_with_smiles,4.1560707996916655
CSC027661285,0.0024257986754713926,20210616,CSC027661285,CC1=C(SC=2C=CC=CC12)C(=O)N3CCOCC3C(=O)O,id_with_smiles,2.6151452454150186
CSC027773883,0.0005179612279080084,20210616,CSC027773883,CC(NC(=O)N1CC(C1)NC(=O)C)C=2C=CC(=CC2)C=3C=CN=CC3,id_with_smiles,3.285702748238962
UNC-ZDG-150-1,9.282391260998078e-08,20210616,UNC-ZDG-150-1,O=C1N(C2=CC=CC=C2)CC[C@H]1NS(C3=CN(C)N=C3)(=O)=O,id_with_smiles,7.032340129634807
CF-2-171,0.0005933122869008208,20210616,CF-2-171,FC1=CC=CC=C1N2CC[C@H](NC3=CC=C(C)C(C(NCCCN)=O)=C3)C2=O.Cl,id_with_smiles,3.2267166577674296
CF-2-173*,2.4153078931519565e-05,20210616,CF-2-173,,unresolved,4.617027499374681
CF-3-104,,20210616,CF-3-104,ClC1=CC=C(OC)C(NC(CCNC(OC(C)(C)C)=O)=O)=C1,id_with_smiles,
CF-3-114,0.00036985659671598804,20210616,CF-3-114,CC1=CC=C(OCCN(C)C)C(NC(CCNC(OC(C)(C)C)=O)=O)=C1,id_with_smiles,3.431966630870947
CF-3-188,,20210616,CF-3-188,CC1=CC=C(OC)C(NC(CCNC(NC2=CC=CC=C2)=O)=O)=C1,id_with_smiles,
CF-4-129,0.0005595325287829106,20210616,CF-4-129,O=C(C1=CN=C(N[C@@H](C)CO)C=N1)NCC2CCN(C(C)=O)CC2.O=CO,id_with_smiles,3.2521746604130755
CF-7-37,,20210616,CF-7-37,COC1=CC=NC(SC2=CC=CC(Cl)=C2C(O)=O)=N37,id_with_smiles,
CF-8-39,3.2329364040144995e-05,20210616,CF-8-39,NC1=CC2=C(NC3=CC=C(C(OC)=O)C=C3)N=CN=C2C=C1OC,id_with_smiles,4.490402838431199
CSC000487489,8.42864463681068,20210616,CSC000487489,O=C(N1CCOCC1)C2=CC=3C=CC=CC3N2,id_with_smiles,-0.9257577437732065
CSC000613162,0.45434883460625464,20210616,CSC000613162,CC1=C(SC=2C=CC=CC12)C(=O)N3CCOCC3,id_with_smiles,0.34261058156485125
CSC011400103,0.0001375183054849332,20210616,CSC011400103,CNCC1=CC=C(C=C1)C1=CN(C)N=C1,id_with_smiles,3.861639487710453
CSC025856723,0.0008831848100824377,20210616,CSC025856723,CC=1OC=CC1C(=O)N2CCN(CC2)C(=O)C3=CC=4C=CC=CC4S3,id_with_smiles,3.053948408992263
CSC026811301,0.0005788243639814564,20210616,CSC026811301,CN(C)C(=O)CN1CCCN(CC1)C(=O)C2=CC=3C=CC=CC3S2,id_with_smiles,3.2374531967651476
CSC027181936,0.0015881069197919134,20210616,CSC027181936,CCC1=NN=C2CN(CCN12)C(=O)C3=CC=4C=CC=CC4S3,id_with_smiles,2.799120261913655
CSC027395181,0.0024642879937509885,20210616,CSC027395181,CC1(CCN(C1)C(=O)C2=CC=3C=CC=CC3S2)C(=O)O,id_with_smiles,2.6083085388825795
CSC027711814,0.00010814794278832884,20210616,CSC027711814,CC1=C(SC=2C=CC(F)=CC12)C(=O)N3CCOCC3C(=O)O,id_with_smiles,3.9659817373823043
CSC059831405,0.0007813771499785888,20210616,CSC059831405,O=C(CNC(=O)C1=CC=2C=CC=CC2S1)N3CCOCC3,id_with_smiles,3.1071392931154684
CSC102952936,0.0002194600951784856,20210616,CSC102952936,Cl.CNCC=1C=CC(=CC1)C=2C=CSC2,id_with_smiles,3.658644436785424
1049877275,0.0011071609122126744,20210616,1049877275,,unresolved,2.955789255175973
CF-2-169,0.0037100177710866506,20210616,CF-2-169,FC1=CC=CC=C1N2CC[C@H](NC3=CC=C(C)C(C(NC4CCN(C)CC4)=O)=C3)C2=O,id_with_smiles,2.4306240100975187
CF-3-101,0.0014669315452841014,20210616,CF-3-101,CC1=CC=C(OCC2=CC=CC=C2)C(NC([C@@H]3NCCC3)=O)=C1,id_with_smiles,2.8335901521410607
CF-3-139,,20210616,CF-3-139,O=C(NC1=C(OC)C=CC(C)=C1)CN(CC2)CCN2C3=CC=CC=C3,id_with_smiles,
CF-3-174,0.003486431696573425,20210616,CF-3-174,CC1=CC=C(OC)C(NC(CCNC(C2=CC=C(O)C=C2)=O)=O)=C1,id_with_smiles,2.4576188387314937
CF-3-176,4.2091213363903455,20210616,CF-3-176,CC1=CC=C(OC)C(NC(CCNC(CC2=CC=CC=C2)=O)=O)=C1,id_with_smiles,-0.62419144534062
CF-4-162,0.00040775338216687146,20210616,CF-4-162,O=C(NCC1=CC(Cl)=CC=C1)C2=CN=C(NCC3=CC=CC=C3)N=C2,id_with_smiles,3.3896024279570494
CF-4-165,,20210616,CF-4-165,O=C(NCC1=CC(OC)=CC=C1)C2=CN=C(NCC3=CC=CC=C3)N=C2,id_with_smiles,
CF-5-132,,20210616,CF-5-132,O=C(CSC1=CC=C(C(OC)=O)C=C1)NC2=CC=C(OC3=NC=CC=N3)C=C2,id_with_smiles,
CSC026045219,0.00022000814773043173,20210616,CSC026045219,CC1=CSC(=N1)C2CN(CCO2)C(=O)C3=CC=4C=CC=CC4S3,id_with_smiles,3.6575612353194145
CSC027036665,9.503719462002563e-05,20210616,CSC027036665,CC1=CSC(NC(=O)C=2C=CC(=CC2F)C3=CC=CS3)=N1,id_with_smiles,4.022106392007501
CSC027069785,,20210616,CSC027069785,FC=1C=C(C=CC1C(=O)NCC(F)(F)F)C2=CC=CS2,id_with_smiles,
CSC027182109*,7.664652007843905e-05,20210616,CSC027182109,,unresolved,4.11550755829218
CSC027460757,0.0005675708142226538,20210616,CSC027460757,O=C(N1CCN(CC2COCCO2)CC1)C3=CC=4C=CC=CC4S3,id_with_smiles,3.2459799450467344
CSC027674059,0.0024150260590383617,20210616,CSC027674059,O=C(N1CCC(CC1)NC2=NC=CS2)C3=CC=4C=CC=CC4S3,id_with_smiles,2.617078178686587
CSC102892928,0.002882806338965741,20210616,CSC102892928,CCS(=O)(=O)N1CCN(CC1)C(=O)C2=CC=3C=CC=CC3S2,id_with_smiles,2.540184531647001
CSC104774340,0.0011003301852892259,20210616,CSC104774340,CC=1C=NC=CC1C=2C=CC(CN3CCS(=O)(=O)CC3)=CC2,id_with_smiles,2.9584769729038682
CSC133055435,0.03926226179719661,20210616,CSC133055435,CNC(=O)C1CN(CCO1)C(=O)C2=CC=3C=C(C)C=CC3S2,id_with_smiles,1.4060246854352574
CF-2-98,0.00019138519378050016,20210616,CF-2-98,FC1=CC=CC=C1N2CC[C@H](NC3=CC=C(C(NCCCNC(OC(C)(C)C)=O)=O)C=C3)C2=O,id_with_smiles,3.7180916637804593
CF-3-159,0.003387914011194775,20210616,CF-3-159,CC1=CC=C(OC)C(NC([C@@H]2N(C(CC3CCN(C(OC(C)(C)C)=O)CC3)=O)CCC2)=O)=C1,id_with_smiles,2.4700676210501653
CF-3-164,4.36891378487316,20210616,CF-3-164,CC1=CC=C(OC)C(NC([C@@H]2N(S(=O)(C3=CC=CC=C3)=O)CCC2)=O)=C1,id_with_smiles,-0.6403734745279974
CF-3-172,0.0007360551339228268,20210616,CF-3-172,CC1=CC=C(OC)C(NC(CCNC(C2CC2)=O)=O)=C1,id_with_smiles,3.1330896537852517
CF-4-137,0.022217042557273737,20210616,CF-4-137,O=C(N1CCC2=CC=CC=C2C1)C3=CN=C(N[C@@H](C)CO)C=N3,id_with_smiles,1.6533137530702142
CF-4-157,0.0011468148916865659,20210616,CF-4-157,O=C(C1=CN=C(NCCC(F)(F)F)N=C1)NCC2=CC=CC=C2,id_with_smiles,2.9405066762633005
CF-4-161,0.001823047434899917,20210616,CF-4-161,O=C(NCC1=CC=C(Cl)C=C1)C2=CN=C(NCC3=CC=CC=C3)N=C2,id_with_smiles,2.7392020310448206
CSC000158664*,3.8115862147638576e-05,20210616,CSC000158664,,unresolved,4.418894252419532
CSC026414535,0.0008316396466326142,20210616,CSC026414535,CC1=NC(CN2CCN(CC2)C(=O)C3=CC=4C=CC=CC4S3)=CS1,id_with_smiles,3.0800648147910965
CSC026866345,0.0021875044879389642,20210616,CSC026866345,CC1CN(CCO1)C(=O)C2=CC=3C(F)=CC=CC3S2,id_with_smiles,2.660051047295305
CSC026966393,0.0008070323288360598,20210616,CSC026966393,CC1=C(SC=2C=CC(F)=CC12)C(=O)N3CCOCC3C=4N=CON4,id_with_smiles,3.0931090675655564
CSC027332672,8.866479367103976e-06,20210616,CSC027332672,CN1C=C(NC(=O)C2=CC=C(C=C2F)C2=CC=CS2)C=N1,id_with_smiles,5.052248792226832
CSC027659709,1.464520890301549,20210616,CSC027659709,CC1=C(SC=2C=CC(F)=CC12)C(=O)N3CCOC(C3)C(=O)O,id_with_smiles,-0.16569557094966333
CSC027661133,8.681803946151947e-05,20210616,CSC027661133,COCC1=C(SC=2C=CC=C(F)C12)C(=O)N3CCOCC3C(=O)O,id_with_smiles,4.061390025692175
CSC030045833,0.0021718969672923404,20210616,CSC030045833,NS(=O)(=O)C1CCN(C1)C(=O)C2=CC=3C=CC=CC3S2,id_with_smiles,2.6631607811079334
CSC106426509,0.00012509724203460803,20210616,CSC106426509,CN(CC1CN(CCO1)C(=O)C=2SC=3C=CC=CC3C2Cl)CC(=O)O,id_with_smiles,3.9027522649057347
CSC138552571,0.0019905794313963693,20210616,CSC138552571,CC(NCCC(=O)O)C=1C=CC(=CC1)C=2C=CN=CC2,id_with_smiles,2.701020487796611
CSSS00027408905,,20210616,CSSS00027408905,ClC1=CC=C(C=C1Cl)N1CCC(NC2=CC=C3NC(=O)CC3=C2)C1=O,id_with_smiles,
757520528,0.002319890608494457,20210616,757520528,,unresolved,2.6345324932329364
CF-2-172,0.00016287566139026134,20210616,CF-2-172,FC1=CC=CC=C1N2CC[C@H](NC3=CC=C(C)C(C(N(C)CCCNC(OC(C)(C)C)=O)=O)=C3)C2=O,id_with_smiles,3.788143807733341
CF-2-174,0.00010799539470636355,20210616,CF-2-174,FC1=CC=CC=C1N2CC[C@H](NC3=CC=C(C)C(C(N4CCN(C)CC4)=O)=C3)C2=O.O=CO,id_with_smiles,3.9665947639228447
CF-3-156,0.00026169785383274645,20210616,CF-3-156,CC1=CC=C(OC)C(NC([C@@H]2N(C(CC3=CC=CC=C3)=O)CCC2)=O)=C1,id_with_smiles,3.5821998389666048
CF-4-130,0.0005849092482774374,20210616,CF-4-130,O=C(C1=CN=C(N[C@@H](C)CO)C=N1)NCC2CN(C(C)=O)CCC2.O=CO,id_with_smiles,3.232911511746432
CF-5-133,0.000823569596923082,20210616,CF-5-133,O=C(CSC1=CC=C(C(O)=O)C=C1)NC2=CC=C(OC3=NC=CC=N3)C=C2,id_with_smiles,3.084299694268982
