compound_id,canonical_smiles,pKD_global_mean,pocket_best,pocket_A_tc,pocket_A_sub,pocket_B_tc,pocket_B_sub,pocket_C_tc,pocket_C_sub,pocket_D_tc,pocket_D_sub
UNC-AH-03-036C1,Nc1nc(-c2ccc(NC(=O)CCc3ccc(F)cc3)cc2)cs1,4.758702748460091,A,0.5625,true,0.171875,false,0.20689655172413793,false,0.15873015873015872,false
UNC-AH-03-036F1,Nc1nc(-c2ccc(NC(=O)c3cocn3)cc2)cs1,3.1871305791147906,A,0.5869565217391305,true,0.1694915254237288,false,0.21052631578947367,false,0.10526315789473684,false
UNC-AH-03-048B,CS(=O)(=O)c1ccc(-c2csc(-c3ccc(N)cc3)n2)cc1F,3.2769500499923105,,0.3090909090909091,false,0.21428571428571427,false,0.20689655172413793,false,0.20689655172413793,false
UNC-AH-03-053B,CC(=O)Nc1ccc(-c2nc(-c3ccc(NC(=O)OC(C)(C)C)c(F)c3)sc2C)cc1,3.65939816589944,,0.3333333333333333,false,0.2,false,0.24615384615384617,false,0.1323529411764706,false
UNC-AH-03-054A,CC(=O)Nc1ccc(-c2nc(-c3ccc(N)cc3)sc2C)cc1.O=C(O)C(F)(F)F,3.610426873495063,A,0.42592592592592593,false,0.16666666666666666,false,0.27586206896551724,false,0.16666666666666666,false
UNC-AH-03-058A,CS(=O)(=O)c1ccc(-c2csc(N)n2)cc1F.O=C(O)C(F)(F)F,3.6640874887636006,A,0.41509433962264153,false,0.2033898305084746,false,0.1774193548387097,false,0.1774193548387097,false
UNC-AH-03-058B,Cl.Nc1nc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)cs1,3.449860009826021,A,0.4166666666666667,false,0.18518518518518517,false,0.14545454545454545,false,0.11864406779661017,false
UNC-AH-03-058C,Cl.Nc1nc(-c2ccc3c(c2)CC(=O)N3)cs1,3.3003171277881185,A,0.38,true,0.2037037037037037,false,0.10344827586206896,false,0.10526315789473684,false
UNC-AH-03-059B,O=C(Nc1ccc(-c2csc(-c3ccc(S(=O)(=O)N4CCCC4)cc3)n2)cc1)C1CC1,3.432347413144188,A,0.373134328358209,false,0.1643835616438356,false,0.2153846153846154,false,0.1076923076923077,false
UNC-AH-03-066A,O=C(CCc1ccc(F)cc1)Nc1cccc(-c2csc(N3CCOCC3)n2)c1,3.965682612548789,A,0.5,false,0.3142857142857143,false,0.23529411764705882,false,0.16,false
UNC-AH-03-068A,COc1cc(-c2nc(-c3ccc(NC(=O)C4CC4)cc3)cs2)ccc1N,3.0308842118242123,A,0.43859649122807015,false,0.24242424242424243,false,0.25806451612903225,false,0.11940298507462686,false
UNC-AH-03-095B,COc1cc(-c2nccc(-c3ccc(NC(=O)C4CC4)cc3)n2)ccc1N,-0.2761070355907672,A,0.38596491228070173,false,0.24615384615384617,false,0.2833333333333333,false,0.12121212121212122,false
UNC-AH-05-009,O=C(O)c1ccccc1CN1C(=O)C(=O)c2ccccc21,2.601045664520848,,0.19607843137254902,false,0.16981132075471697,false,0.18,false,0.28888888888888886,false
UNC-AH-05-013,CC(C)(C)OC(=O)NCC1CCN(C(=O)c2ccccc2CN2C(=O)C(=O)c3ccccc32)C1,4.274060950501176,,0.20512820512820512,false,0.16049382716049382,false,0.16666666666666666,false,0.16666666666666666,false
UNC-AH-11-3C,COc1cc2nc(N3CCOCC3)nc(Nc3ccc(-c4cnco4)cc3)c2cc1OC,4.410245203451003,,0.27631578947368424,false,0.21621621621621623,false,0.16901408450704225,false,0.0945945945945946,false
UNC-AH-3-075A,Cc1cc(-c2csc(N3CCOCC3)n2)ccc1NC(=O)C1CC1,4.8029448784281294,A,0.576271186440678,true,0.2647058823529412,false,0.21212121212121213,false,0.08955223880597014,false
UNC-AH-3-075C,COc1cc(-c2csc(N3CCOCC3)n2)ccc1NC(=O)C1CC1,3.606701506570087,A,0.5573770491803278,true,0.2571428571428571,false,0.20588235294117646,false,0.11428571428571428,false
UNC-AH-3-075D,Cc1cc(NC(=O)C2CC2)ccc1-c1csc(N2CCOCC2)n1,5.448051451662182,A,0.55,true,0.30303030303030304,false,0.25,false,0.08955223880597014,false
UNC-AH-3-075E,O=C(Nc1ccc(-c2csc(N3CCOCC3)n2)c(F)c1)C1CC1,0.7594660315610973,A,0.5245901639344263,true,0.2835820895522388,false,0.23076923076923078,false,0.10144927536231885,false
UNC-AH-3-075F,COc1cc(NC(=O)C2CC2)ccc1-c1csc(N2CCOCC2)n1,2.552332737229474,A,0.5238095238095238,true,0.2898550724637681,false,0.23880597014925373,false,0.11267605633802817,false
UNC-AH-3-082E,CS(=O)(=O)N1CCN(c2nc(-c3ccc(NC(=O)C4CC4)cc3)cs2)CC1,4.709277136100956,A,0.5423728813559322,true,0.18309859154929578,false,0.2786885245901639,false,0.09722222222222222,false
UNC-AH-3-082F,O=C(Nc1ccc(-c2csc(N3CCC4(CC3)CNC4)n2)cc1)C1CC1,-0.3512424167746999,A,0.5081967213114754,true,0.1643835616438356,false,0.234375,false,0.09090909090909091,false
UNC-AH-3-082I,CC(C)(C)OC(=O)N1CCN(c2nc(-c3ccc(NC(=O)C4CC4)cc3)cs2)CC1,-0.7179034085355495,A,0.5161290322580645,true,0.1917808219178082,false,0.265625,false,0.11594202898550725,false
UNC-AH-3-087A,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc3ccccc23)cc1)C1CC1,4.129397258493106,A,0.3787878787878788,false,0.2727272727272727,false,0.25806451612903225,false,0.14516129032258066,false
UNC-AH-3-82I1,O=C(Nc1ccc(-c2csc(N3CCNCC3)n2)cc1)C1CC1,3.8685797344896993,A,0.5535714285714286,true,0.17647058823529413,false,0.2542372881355932,false,0.09836065573770492,false
UNC-AH-3-86B,COc1cc2nc(Cl)nc(-c3ccc(NC(=O)C4CC4)cc3)c2cc1OC,6.984506601556137,A,0.375,false,0.234375,false,0.2711864406779661,false,0.125,false
UNC-AH-3-87B,COc1cc2nc(N3CCOCC3)nc(-c3ccc(NC(=O)C4CC4)cc3)c2cc1OC,5.3565098288447945,A,0.36619718309859156,false,0.2676056338028169,false,0.2537313432835821,false,0.1111111111111111,false
UNC-ZDG-102-1,O=C(NC[C@H]1CN(c2nncs2)C[C@H]1O)c1cccc2c1CCC2,3.1514172407589482,,0.2,false,0.16901408450704225,false,0.16901408450704225,false,0.1791044776119403,false
UNC-ZDG-102-2,O=C(NC[C@H]1CN(c2nncs2)C[C@H]1O)c1ccc2c(c1)CCC2,3.127437216067557,,0.20512820512820512,false,0.14473684210526316,false,0.17391304347826086,false,0.12121212121212122,false
UNC-ZDG-102-3,O=C(NC[C@H]1CN(c2nncs2)C[C@H]1O)c1cccc2c1CCCC2,3.6099488696508875,,0.2,false,0.16901408450704225,false,0.16901408450704225,false,0.1791044776119403,false
UNC-ZDG-136-1,O=C(NCc1ccc2[nH]ccc2c1)c1ccc(=O)n(Cc2ccccc2)c1,3.820704743352402,,0.26865671641791045,false,0.26229508196721313,false,0.18181818181818182,false,0.20689655172413793,false
UNC-ZDG-136-2,O=C(NCc1ccc2[nH]ccc2c1)c1ccc(=O)n(Cc2cccc(Cl)c2)c1,4.54194468846815,,0.25,false,0.26153846153846155,false,0.18571428571428572,false,0.15384615384615385,false
UNC-ZDG-136-3,O=C(NCc1ccc2[nH]ccc2c1)c1ccc(=O)n(Cc2ccc(Cl)cc2)c1,3.465362221872037,,0.2318840579710145,false,0.24193548387096775,false,0.2,false,0.12903225806451613,false
