pocket,query_pdb,query_ligand,query_smiles,hit_smiles,hit_inchikey,similarity,price_usd,supplier_risk,chemistry_risk,all_pockets,mw,logp,hbd,hba,heavy_atoms,num_rings,max_fused_rings,pains,bad_motifs,fused_benzene_rings
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,COc1ccc(-c2ccc(NC(=O)Nc3ccnc(-c4ccncc4)c3)cc2)cc1,OGPNYDAHSOMHTJ-UHFFFAOYSA-N,0.7179487347602844,885,low,,C,396.15862588,5.463200000000003,2,4,30,4,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,COc1ccc(NC(=O)Nc2ccc(-c3ccc(OC)cc3)cc2)cc1,APSZQPRQFVVEPZ-UHFFFAOYSA-N,0.7096773982048035,375,low,,C,348.1473925,5.014800000000003,2,3,26,3,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,COc1ccc(NC(=O)Nc2ccc(Oc3ccc(OC)cc3)cc2)cc1,WWEBTQOKZZTGAB-UHFFFAOYSA-N,0.7096773982048035,375,low,,C,364.14230712,5.140100000000003,2,4,27,3,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,COc1ccc(NC(=O)Nc2ccc3cc(OC)ccc3c2)cc1,ROBHJPNZCJAEJA-UHFFFAOYSA-N,0.6969696879386902,885,low,,C,322.131742436,4.501000000000002,2,3,24,3,2,False,,2
C,5QS6,K0G,c1ccc(cc1)NC(=O)Nc2cccnc2,O=C(Nc1ccccc1)Nc1ccc(Oc2cccnc2)cc1,OHZIRBDCZGWHFQ-UHFFFAOYSA-N,0.6764705777168274,375,low,,C,305.11642672,4.517900000000003,2,3,23,3,1,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,C[C@H](CO)Nc1ncc(Cl)cc1I,PCLNLSRFHQSLGF-RXMQYKEDSA-N,0.6756756901741028,375,low,,C,311.95263861999996,2.1323,2,3,13,1,1,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,CC(CO)Nc1ncc(Cl)cc1I,PCLNLSRFHQSLGF-UHFFFAOYSA-N,0.6756756901741028,375,low,,C,311.95263861999996,2.1323,2,3,13,1,1,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,C[C@@H](CO)Nc1ncc(Cl)cc1I,PCLNLSRFHQSLGF-YFKPBYRVSA-N,0.6756756901741028,375,low,,C,311.95263861999996,2.1323,2,3,13,1,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,COc1ccc(NC(=O)Nc2ccc3ccc(OC)cc3c2)cc1,RKFRWCKSALDBAF-UHFFFAOYSA-N,0.6571428775787354,885,low,,C,322.131742436,4.501000000000003,2,3,24,3,2,False,,2
C,5QS6,K0G,c1ccc(cc1)NC(=O)Nc2cccnc2,O=C(Nc1ccccc1)Nc1ccc(Cc2cccnc2)cc1,TVYHPTYATXHXAQ-UHFFFAOYSA-N,0.6571428775787354,590,low,,C,303.137162164,4.3164000000000025,2,2,23,3,1,False,,1
C,5QS6,K0G,c1ccc(cc1)NC(=O)Nc2cccnc2,O=C(Nc1ccc(-c2cccnc2)cc1)Nc1cc2cccccc-2c1,BIPNLZGNQQILEF-UHFFFAOYSA-N,0.6388888955116272,885,low,,C,339.137162164,5.4974000000000025,2,2,26,4,2,False,,1
C,5QS6,K0G,c1ccc(cc1)NC(=O)Nc2cccnc2,O=C(Nc1ccccc1)Nc1cccc(Oc2cccnc2)c1,AJJPMHPTARGLNG-UHFFFAOYSA-N,0.6388888955116272,375,low,,C,305.11642672000005,4.517900000000003,2,3,23,3,1,False,,1
C,5QS6,K0G,c1ccc(cc1)NC(=O)Nc2cccnc2,O=C(Nc1ccccc1)NC(c1cccnc1)c1cccnc1,LNRNXJBFDBENLS-UHFFFAOYSA-N,0.6285714507102966,1620,low,,C,304.132411132,3.3877000000000015,2,3,23,3,1,False,,1
C,5QS6,K0G,c1ccc(cc1)NC(=O)Nc2cccnc2,O=C(Nc1cccc(-c2cccnc2)c1)Nc1cc2cccccc-2c1,BYRJRNHQGRJWTA-UHFFFAOYSA-N,0.6285714507102966,885,low,,C,339.137162164,5.497400000000003,2,2,26,4,2,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,COc1ccc(COc2ccc(NC(=O)Nc3ccc(OC)cc3)cc2)cc1,FKKSYPAPDGTATE-UHFFFAOYSA-N,0.5945945978164673,885,low,,C,378.157957184,4.926800000000004,2,4,28,3,1,False,,1
C,5QS6,K0G,c1ccc(cc1)NC(=O)Nc2cccnc2,O=C(Nc1ccc(Cc2cccnc2)cc1)Nc1ccc(-c2ccccc2)cc1,VYQDOWUEPIDVCF-UHFFFAOYSA-N,0.5897436141967773,885,low,,C,379.168462292,5.983400000000004,2,2,29,4,1,False,,1
C,5QS6,K0G,c1ccc(cc1)NC(=O)Nc2cccnc2,O=C(Nc1ccc(Oc2cccnc2)cc1)Nc1cc2cccccc-2c1,GTINZEFLNMHLDP-UHFFFAOYSA-N,0.574999988079071,885,low,,C,355.132076784,5.622700000000003,2,3,27,4,2,False,,1
C,5QS6,K0G,c1ccc(cc1)NC(=O)Nc2cccnc2,CC(C)c1cc(Br)c(NC(=O)Nc2cccnc2)c(Br)c1,JFNKIJKRXKPQCC-UHFFFAOYSA-N,0.5641025900840759,295,low,,C,410.9581863,5.374000000000002,2,2,21,2,1,False,,1
C,5QS6,K0G,c1ccc(cc1)NC(=O)Nc2cccnc2,O=C(Nc1ccc(Cc2cccnc2)cc1)Nc1cc2cccccc-2c1,PDDFMZMCFRHDOK-UHFFFAOYSA-N,0.5609756112098694,1080,low,,C,353.152812228,5.421200000000003,2,2,27,4,2,False,,1
C,5QS6,K0G,c1ccc(cc1)NC(=O)Nc2cccnc2,O=C(NCc1cccnc1)Nc1ccc(-c2ccccc2)cc1,JHURILYWFJRCDP-UHFFFAOYSA-N,0.550000011920929,250,low,,C,303.137162164,4.070300000000002,2,2,23,3,1,False,,1
C,5QS6,K0G,c1ccc(cc1)NC(=O)Nc2cccnc2,O=C(NCc1cccnc1)Nc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,ACSPSKNWHRXZBZ-UHFFFAOYSA-N,0.550000011920929,250,low,,C,379.168462292,5.737300000000005,2,2,29,4,1,False,,1
C,5QS6,K0G,c1ccc(cc1)NC(=O)Nc2cccnc2,O=C(Nc1ccc(-c2ccccc2)cc1)NC(c1cccnc1)c1cccnc1,FSDIRWYPXCKAEQ-UHFFFAOYSA-N,0.550000011920929,1080,low,,C,380.16371126,5.054700000000003,2,3,29,4,1,False,,1
C,5QSG,O1A,CC(=O)Nc1ccc(cc1)N2CCN(CC2)C,CN1CCN(c2ccc(C(=O)Nc3ccc([C@@H]4C[C@H]4N)cc3)cc2)CC1.Cl.Cl,HFSFENIQYFFMGC-HUQPAIQZSA-N,0.5454545617103577,1000,low,,"A,C",422.164016876,3.348900000000002,2,4,28,4,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,CC(=O)CC(C)C(=O)NCc1ccc(CN2CCC(O)CC2)cc1,UYMIGMBQDDLWHT-UHFFFAOYSA-N,0.54347825050354,295,low,,C,332.209992756,1.8746999999999994,2,4,24,2,1,False,,1
C,5QSG,O1A,CC(=O)Nc1ccc(cc1)N2CCN(CC2)C,CC(=O)NCCCNC(=O)c1ccc(N2CCN(C)CC2)cc1,JDPJXWVHVABRRT-UHFFFAOYSA-N,0.5365853905677795,125,low,,C,318.205576072,0.6944000000000006,2,4,23,2,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,Cc1ccc(Nc2ccc(NC(=O)Nc3ccncc3)cc2)nc1C,IUBQGTFWYBABBG-UHFFFAOYSA-N,0.5365853905677795,1620,low,,C,333.15896022800007,4.481040000000002,3,4,25,3,1,False,,1
C,5QSG,O1A,CC(=O)Nc1ccc(cc1)N2CCN(CC2)C,CN1CCN(c2ccc(I)cc2)CC1,WHDKRPSSEZGGMR-UHFFFAOYSA-N,0.53125,125,low,,C,302.02799648,2.043,0,2,14,2,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,Cc1ccc(O)c(Nc2ccc(NC(=O)Nc3ccncc3)cc2)n1,ZRVHXNTWAHDOBJ-UHFFFAOYSA-N,0.523809552192688,1620,low,,C,335.13822478400004,3.8782200000000007,4,5,25,3,1,False,,1
C,5QS6,K0G,c1ccc(cc1)NC(=O)Nc2cccnc2,Cl.Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc21,IGRYPUQJEDJLHC-UHFFFAOYSA-N,0.523809552192688,540,low,,C,302.09343878,3.639100000000001,2,2,21,3,2,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,COc1ccc(NC(=O)Nc2cccc(B3OC(C)(C)C(C)(C)O3)c2)cc1,DCFYSTOGYDLERQ-UHFFFAOYSA-N,0.5227272510528564,295,low,,C,368.19073768,3.6384000000000025,2,4,27,3,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Oc2ccncc2)cc1,MHSLDASSAFCCDO-UHFFFAOYSA-N,0.52173912525177,1000,low,,"A,C",365.18517497600004,4.548900000000002,2,4,27,3,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,CCC1CC(C(=O)NCc2ccc(CN3CCC(O)CC3)cc2)C1,NRENJKAOMZURCW-UHFFFAOYSA-N,0.52173912525177,540,low,,C,330.2307282,2.6957000000000013,2,3,24,3,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,CC(=O)NCCCNc1ccc(NC(=O)Nc2ccncc2)cc1,CQJNCLWEVHQMAE-UHFFFAOYSA-N,0.5121951103210449,1620,low,,C,327.16952491200004,2.6637000000000004,4,4,24,2,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,CC1(O)CCCCC1Nc1ccc(NC(=O)Nc2ccncc2)cc1,HAYHGCQESCABFV-UHFFFAOYSA-N,0.5116279125213623,3000,low,,C,340.189926008,3.831100000000001,4,4,25,3,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,O=C(NCc1ccc(CN2CCC(O)CC2)cc1)N[C@H]1CC[C@@H](O)C1,KLIJEWLLESJEHM-FUHWJXTLSA-N,0.5,295,low,,C,347.22089178799996,1.3558999999999994,4,4,25,3,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,COC(=O)C(=O)CNCc1ccc(CN2CCC(O)CC2)cc1,MYHFKRDZICYIPH-UHFFFAOYSA-N,0.5,295,low,,C,320.173607248,0.4749999999999999,2,6,23,2,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,O=C(O)C(=O)CNCc1ccc(CN2CCC(O)CC2)cc1,QJFYUXOKBMRICK-UHFFFAOYSA-N,0.5,295,low,,C,306.157957184,0.38660000000000033,3,5,22,2,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,Cn1cc(NCc2ccc(CN3CCC(O)CC3)cc2)cn1,WYYASYFWMGAFFY-UHFFFAOYSA-N,0.5,885,low,,C,300.195011388,1.9889,2,4,22,3,1,False,,1
C,5QSJ,O1M,c1cc(ccc1N2CCN(CC2)C(=O)N)F,O=C(Nc1cc(Br)ccc1F)N1CCN(c2ccc(F)cc2)CC1,FKMOSTAAKBPWQZ-UHFFFAOYSA-N,0.5,375,low,,C,395.044480672,4.081400000000003,1,2,24,3,1,False,,1
C,5QSJ,O1M,c1cc(ccc1N2CCN(CC2)C(=O)N)F,CC(=O)NCCCNC(=O)N1CCN(c2ccc(F)cc2)CC1,MMPMJGPALNDOOO-UHFFFAOYSA-N,0.5,250,low,,C,322.180504196,1.1834999999999993,2,3,23,2,1,False,,1
C,5QSJ,O1M,c1cc(ccc1N2CCN(CC2)C(=O)N)F,O=C(N[C@H]1CC[C@@H](O)C1)N1CCN(c2ccc(F)cc2)CC1,RDQAPDGDNGUGCR-DZGCQCFKSA-N,0.5,125,low,,C,307.16960516399996,1.5706999999999998,2,3,22,3,1,False,,1
C,5QS6,K0G,c1ccc(cc1)NC(=O)Nc2cccnc2,O=C(Nc1ccccc1)Nc1ccc(NC(=O)c2ccccc2)cc1,OEASWMAWUWRMHZ-UHFFFAOYSA-N,0.5,540,low,,C,331.132076784,4.582900000000002,3,2,25,3,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,OC1CCN(Cc2ccc(CNC(=S)NCc3sccc3Cl)cc2)CC1,IIQNHFRABCOKAP-UHFFFAOYSA-N,0.4897959232330322,590,low,,C,409.104932068,3.5225000000000026,3,4,26,3,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,O=C(NCc1ccc(CN2CCC(O)CC2)cc1)NCc1sccc1Cl,KXLSIGKYWFCPRL-UHFFFAOYSA-N,0.4897959232330322,295,low,,C,393.127775688,3.3576000000000015,3,4,26,3,1,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,CCN1CCC(NC(=S)Nc2cc(Br)ccc2F)CC1,ZRVLIXNSMVKKTN-UHFFFAOYSA-N,0.4893617033958435,375,low,,C,359.046708928,3.358900000000001,2,2,20,2,1,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,CCN1CCC(NC(=O)Nc2cc(Br)ccc2F)CC1,QSUGLEUCFNWXSO-UHFFFAOYSA-N,0.4893617033958435,375,low,,C,343.069552548,3.1940000000000017,2,2,20,2,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,CC(=O)NCCCNc1ccc(CN2CCC(O)CC2)cc1,LGTNEULWIYTJDX-UHFFFAOYSA-N,0.4893617033958435,250,low,,C,305.210327104,1.581399999999999,3,4,22,2,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,OC1CCN(Cc2ccc(CNC(=S)N[C@H]3CC[C@@H](O)C3)cc2)CC1,VHAIIKURDKSWJZ-FUHWJXTLSA-N,0.4893617033958435,295,low,,C,363.19804816799996,1.5207999999999995,4,4,25,3,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,OC1CCN(Cc2ccc(CNc3ccsc3C(F)F)cc2)CC1,HQYHVOPFMJKYJJ-UHFFFAOYSA-N,0.4893617033958435,540,low,,C,352.142090764,4.254500000000003,2,4,24,3,1,False,,1
C,5QSJ,O1M,c1cc(ccc1N2CCN(CC2)C(=O)N)F,O=C(NCc1sccc1Cl)N1CCN(c2ccc(F)cc2)CC1,WOVMLWXATDZLHG-UHFFFAOYSA-N,0.4888888895511627,125,low,,C,353.07648906400004,3.5724000000000027,1,3,23,3,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,O=C(CCC1CC1)NCc1ccc(CN2CCC(O)CC2)cc1,XSBXGMAUOXZBLQ-UHFFFAOYSA-N,0.4888888895511627,295,low,,C,316.215078136,2.449700000000001,2,3,23,3,1,False,,1
C,5QS6,K0G,c1ccc(cc1)NC(=O)Nc2cccnc2,Cl.Cl.Cl.O=C(CN1CCNCC1)Nc1cccnc1,OHFKZVYUOFJUSL-UHFFFAOYSA-N,0.4878048896789551,125,low,,"A,C",328.06244426800004,1.1906999999999999,2,4,19,2,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,COc1ccc(C(=O)Nc2ccc(I)cc2)cc1,RKYRTYUWYQIOBL-UHFFFAOYSA-N,0.4871794879436493,295,low,,C,352.99127662399997,3.552100000000002,1,2,18,2,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,COc1ccc(C(=O)Nc2ccc(Br)cc2)cc1,QDYDNKAVIIBNDO-UHFFFAOYSA-N,0.4871794879436493,295,low,,C,305.005140724,3.7100000000000017,1,2,18,2,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,CC(=O)NCCCNC(=O)NCc1ccc(CN2CCC(O)CC2)cc1,PJEKSEFDTKQDPP-UHFFFAOYSA-N,0.4791666567325592,295,low,,C,362.23179081999996,0.9687000000000008,4,4,26,2,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,Cn1ncc(CO)c1NCc1ccc(CN2CCC(O)CC2)cc1,JHPCASLGVWVIPZ-UHFFFAOYSA-N,0.4791666567325592,3000,low,,C,330.205576072,1.4811999999999996,3,5,24,3,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,CC1(O)CCCCC1Nc1ccc(CN2CCC(O)CC2)cc1,GFDNNIMBQMTVKC-UHFFFAOYSA-N,0.4791666567325592,1080,low,,C,318.2307282,2.748800000000001,3,4,23,3,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,Cc1ccc(Nc2ccc(CN3CCC(O)CC3)cc2)nc1C,BOWRIMZYPJQVCT-UHFFFAOYSA-N,0.4791666567325592,375,low,,C,311.19976242,3.398740000000002,2,4,23,3,1,False,,1
C,5QSJ,O1M,c1cc(ccc1N2CCN(CC2)C(=O)N)F,O=C(Nc1ncc(O)cc1Cl)N1CCN(c2ccc(F)cc2)CC1,RQMJBSKMEUSTCL-UHFFFAOYSA-N,0.47826087474823,1620,low,,C,350.094581652,2.9338000000000015,2,4,24,3,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,COc1ccc(N(C(=O)Nc2ccc(C)c(C)n2)c2ccncc2)cc1,VCGYQJGRDKMPKK-UHFFFAOYSA-N,0.47826087474823,375,low,,C,348.15862588,4.472240000000003,1,4,26,3,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,COc1ccc(N(C(=O)Nc2nc(C)ccc2O)c2ccncc2)cc1,VPYCVFAQNOWQGO-UHFFFAOYSA-N,0.47826087474823,375,low,,C,350.137890436,3.8694200000000016,2,5,26,3,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,OC1CCN(Cc2ccc(CNCCn3cccn3)cc2)CC1,JURWUCNIMSBVOS-UHFFFAOYSA-N,0.47826087474823,590,low,,C,314.210661452,1.6295999999999995,2,4,23,3,1,False,,1
C,5QSJ,O1M,c1cc(ccc1N2CCN(CC2)C(=O)N)F,CC(=O)NCCCNC(=S)N1CCN(c2ccc(F)cc2)CC1,DUSOWGZMJDZRGP-UHFFFAOYSA-N,0.4772727191448211,125,low,,C,338.157660576,1.3483999999999996,2,3,23,2,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CCN(C(=O)Nc1cc(Br)ccc1F)c1cccc(O)c1,GRXDADNFAZYTDP-UHFFFAOYSA-N,0.4761904776096344,375,low,,C,352.02226800799997,4.352200000000003,2,2,21,2,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,O=C(Nc1ccncc1)Nc1ccc(N[C@H]2CC[C@@H](O)C2)cc1,GYAWJTPSNCHRPY-JKSUJKDBSA-N,0.4761904776096344,1620,low,,C,312.15862588,3.0509000000000013,4,4,23,3,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,O=C(Nc1ccc(NC(=O)c2ccncc2)cc1)c1ccncc1,VFVBSQVONILYDC-UHFFFAOYSA-N,0.4705882370471954,125,low,,C,318.111675688,2.981200000000001,2,4,24,3,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,Cc1ccc(O)c(Nc2ccc(CN3CCC(O)CC3)cc2)n1,RXKNAJUETOFZOH-UHFFFAOYSA-N,0.4693877696990967,375,low,,C,313.17902697600005,2.7959200000000006,3,5,23,3,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CCN(CC)c1cccc(C(=O)Nc2ncc(O)cc2Cl)c1,PSLJYKRWAWBTEY-UHFFFAOYSA-N,0.4666666686534881,3000,low,,C,319.108754496,3.539100000000002,2,4,22,2,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CCN(C(=S)Nc1cc(Br)ccc1F)c1cccc(O)c1,AASKAWWAVFMJGH-UHFFFAOYSA-N,0.4651162922382355,375,low,,C,367.99942438799997,4.517100000000003,2,2,21,2,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,COC(=O)C(=O)CN(c1ccncc1)c1ccc(OC)cc1,BDEGCOBXWNXFBG-UHFFFAOYSA-N,0.4651162922382355,250,low,,C,300.111006992,1.9703999999999993,0,6,22,2,1,False,,1
C,5QSG,O1A,CC(=O)Nc1ccc(cc1)N2CCN(CC2)C,CN1CCN(c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)CC1,RDFJBDMCBVSCFI-UHFFFAOYSA-N,0.4615384638309479,125,low,,C,302.21655850400003,1.7375999999999994,0,4,22,3,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,Cl.Cl.NCC1CCN(Cc2ccc(Cl)cc2)CC1,VFPFSYYQHQUQLW-UHFFFAOYSA-N,0.4615384638309479,540,low,,C,310.077031712,3.354300000000002,1,2,18,2,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,COc1ccc(N(C(=O)Nc2ncc(O)cc2Cl)c2ccncc2)cc1,LBXSGJQMGDHPKE-UHFFFAOYSA-N,0.4600000083446502,1620,low,,C,370.08326802000005,4.214400000000003,2,5,26,3,1,False,,1
C,5QSJ,O1M,c1cc(ccc1N2CCN(CC2)C(=O)N)F,CC(C)(C)C(=O)N1CCN(c2ccc(Br)cc2)CC1,RVTFMKBRPLNCSC-UHFFFAOYSA-N,0.4594594538211822,125,low,,C,324.083725392,3.1438000000000024,0,2,19,2,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,COc1ccc(N(C(=O)Nc2cc(Br)ccc2F)c2ccncc2)cc1,LXKXSOPWUHQUIU-UHFFFAOYSA-N,0.4583333432674408,375,low,,C,415.0331670400001,5.362000000000003,1,3,26,3,1,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,CC(=O)NCCCNC(=S)Nc1ncc(Cl)cc1F,CBXLCTBAFHKNIS-UHFFFAOYSA-N,0.4583333432674408,375,low,,C,304.056087968,1.6866999999999992,3,3,19,1,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,COc1ccc(N(C(=O)NCCCNC(C)=O)c2ccncc2)cc1,QBQSDKPCSSNOQH-UHFFFAOYSA-N,0.4565217494964599,250,low,,C,342.169190564,2.4641,2,4,25,2,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CCN(C(=O)Nc1ncc(O)cc1Cl)c1cccc(O)c1,VZSIIUUJBMUNBK-UHFFFAOYSA-N,0.4545454680919647,1620,low,,C,307.072368988,3.204600000000001,3,4,21,2,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CCN(CC)c1cccc(C(=O)Nc2cc(Br)ccc2F)c1,ADBRAUCLSKXIMB-UHFFFAOYSA-N,0.4523809552192688,295,low,,C,364.058653516,4.686700000000004,1,2,22,2,1,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,C[C@H](CO)Nc1cc(I)c(Cl)cn1,CEDNQGKJSNBQPS-RXMQYKEDSA-N,0.4523809552192688,125,low,,C,311.95263862,2.1323,2,3,13,1,1,False,,1
C,5QSG,O1A,CC(=O)Nc1ccc(cc1)N2CCN(CC2)C,CC(=O)Nc1ccc(S(=O)(=O)N2CCC(C(=O)O)CC2)cc1,ZIGSKXXFCYUAMO-UHFFFAOYSA-N,0.4523809552192688,125,low,,"A,C",326.093642676,1.1302999999999996,2,4,22,2,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CCN(CC)c1ccc(C(=O)c2ccc(N(CC)CC)cc2)cc1,VYHBFRJRBHMIQZ-UHFFFAOYSA-N,0.4516128897666931,125,low,,C,324.22016351599996,4.610000000000004,0,3,24,2,1,False,,1
C,5QS6,K0G,c1ccc(cc1)NC(=O)Nc2cccnc2,O=C(Nc1ccc(C(=O)O)cc1)Nc1ccc(C(=O)O)cc1,CPBPNIAQWUCTAS-UHFFFAOYSA-N,0.4516128897666931,125,low,,C,300.074621484,2.7270000000000003,4,3,22,2,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CCN(CC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,FQNKTJPBXAZUGC-UHFFFAOYSA-N,0.449999988079071,125,low,,C,313.131408088,3.167600000000001,2,4,23,2,1,False,,1
C,5QS6,K0G,c1ccc(cc1)NC(=O)Nc2cccnc2,CC1(C)OB(c2ccc(NC(=O)Nc3ccccc3)cc2)OC1(C)C,KVGAOVQYSHYZQK-UHFFFAOYSA-N,0.4473684132099151,540,low,,C,338.180172996,3.629800000000002,2,3,25,3,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,CCOC(=O)C1CCN(Cc2ccc3cc(O)ccc3c2)CC1,ZHYQNKOGBGHSQI-UHFFFAOYSA-N,0.4468085169792175,125,low,,C,313.167793596,3.320500000000002,1,4,23,3,2,False,,2
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,CC1(C)OB(c2ccc(CN3CC[C@@H](O)C3)cc2)OC1(C)C,SBYUJLXMCLUPCB-OAHLLOKOSA-N,0.4468085169792175,125,low,,C,303.200574092,1.5523999999999998,1,4,22,3,1,False,,1
C,5QSB,O0M,CC(C)c1ccc(cc1)CN2CCC(CC2)O,CC1(C)OB(c2ccc(CN3CC[C@H](O)C3)cc2)OC1(C)C,SBYUJLXMCLUPCB-HNNXBMFYSA-N,0.4468085169792175,125,low,,C,303.200574092,1.5523999999999998,1,4,22,3,1,False,,1
C,5QSG,O1A,CC(=O)Nc1ccc(cc1)N2CCN(CC2)C,CN1CCN(c2ccc(N)c(N)c2)CC1.Cl.Cl.Cl.Cl,XBOLSDPCJNUKKQ-UHFFFAOYSA-N,0.4444444477558136,125,low,,C,350.059857424,2.290000000000001,2,4,19,2,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CCN(C(=S)Nc1ncc(O)cc1Cl)c1cccc(O)c1,XPHIPGOTJVHYQQ-UHFFFAOYSA-N,0.4444444477558136,1620,low,,C,323.049525368,3.3695000000000013,3,4,21,2,1,False,,1
C,5QT0,JHJ,COc1ccc(cc1)NC(=O)Nc2ccncc2,COc1ccc(N(C(=O)C(C)CC(C)=O)c2ccncc2)cc1,UEDJHTOSWUOCSC-UHFFFAOYSA-N,0.4444444477558136,885,low,,C,312.1473925,3.3701000000000025,0,4,23,2,1,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,CC(=O)NCCCNC(=O)N(c1ncc(Cl)cc1F)C(C)C,UOOISNVSRCYMNE-UHFFFAOYSA-N,0.4423076808452606,250,low,,C,330.12588178,2.3247,2,3,22,1,1,False,,1
