compound_id,canonical_smiles,supplier,pKD_global_mean,is_binder,binder_threshold_pkd
CF-5-51,Fc1ccc2[nH]c(Nc3ccc(Oc4ncccn4)cc3)nc2c1,Piramal (CF Labs),3.7726985441368535,false,3.837255850567785
CF-5-52,Clc1cccc2[nH]c(Nc3ccc(Oc4ncccn4)cc3)nc12,Piramal (CF Labs),4.097422630699051,true,3.837255850567785
CF-5-53,COc1ccc2[nH]c(Nc3ccc(Oc4ncccn4)cc3)nc2c1,Piramal (CF Labs),4.101176443263485,true,3.837255850567785
CF-5-56,CC(C)c1nnc(Nc2ccc(Oc3ncccn3)cc2)o1,Piramal (CF Labs),2.7152978275945525,false,3.837255850567785
CF-5-57,CN(C)Cc1nnc(Nc2ccc(Oc3ncccn3)cc2)o1,Piramal (CF Labs),3.1275396637464787,false,3.837255850567785
CF-5-58,CC(=O)Nc1ccc(Oc2ccccc2)cc1,Piramal (CF Labs),2.943697830470536,false,3.837255850567785
CF-5-59,CC(=O)Nc1ccc(Oc2ccccc2F)cc1,Piramal (CF Labs),2.905725661587438,false,3.837255850567785
CF-5-60,CC(=O)Nc1ccc(Oc2cccc(F)c2)cc1,Piramal (CF Labs),2.748867585501016,false,3.837255850567785
CF-5-61,CC(=O)Nc1ccc(Oc2ccc(F)cc2)cc1,Piramal (CF Labs),2.662665160010436,false,3.837255850567785
CF-5-62,CC(=O)Nc1ccc(Oc2ccccc2Cl)cc1,Piramal (CF Labs),2.953351581423844,false,3.837255850567785
CF-5-63,CC(=O)Nc1ccc(Oc2cccc(Cl)c2)cc1,Piramal (CF Labs),2.516489956593488,false,3.837255850567785
CF-5-65,CC(=O)Nc1ccc(Oc2cc(F)ccc2F)cc1,Piramal (CF Labs),2.9697354922670387,false,3.837255850567785
CF-5-66,CC(=O)Nc1ccc(Oc2c(F)cccc2F)cc1,Piramal (CF Labs),3.7440594147577095,false,3.837255850567785
CF-5-67,CC(=O)Nc1ccc(Nc2nccc(C)n2)cc1,Piramal (CF Labs),3.0158661486120724,false,3.837255850567785
CF-5-68,COc1ccnc(Nc2ccc(NC(C)=O)cc2)n1,Piramal (CF Labs),3.120032820820428,false,3.837255850567785
CF-5-69,CC(=O)Nc1ccc(Nc2nccc(C#N)n2)cc1,Piramal (CF Labs),3.3546798090587298,false,3.837255850567785
CF-5-70,CC(=O)Nc1ccc(Nc2ncccc2Cl)cc1,Piramal (CF Labs),3.6078772477424472,false,3.837255850567785
CF-5-71,CC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1,Piramal (CF Labs),4.280617461132816,true,3.837255850567785
CF-5-72,CC(=O)Nc1ccc(Nc2ncncc2C)cc1,Piramal (CF Labs),3.267354930360072,false,3.837255850567785
CF-5-73,CC(=O)Nc1ccc(Nc2ncncc2F)cc1,Piramal (CF Labs),3.2333062044921808,false,3.837255850567785
CF-5-74,CC(=O)Nc1ccc(Nc2ncncc2C#N)cc1,Piramal (CF Labs),2.688472276093166,false,3.837255850567785
CF-5-75,CC(=O)Nc1ccc(Oc2nccc(C)n2)cc1,Piramal (CF Labs),2.8222185070563275,false,3.837255850567785
CF-5-76,COc1ccnc(Oc2ccc(NC(C)=O)cc2)n1,Piramal (CF Labs),2.9468179048772467,false,3.837255850567785
CF-5-77,CC(=O)Nc1ccc(Oc2nccc(C#N)n2)cc1,Piramal (CF Labs),2.72427662830249,false,3.837255850567785
CF-5-78,CC(=O)Nc1ccc(Oc2ncncc2F)cc1,Piramal (CF Labs),2.7631317444538808,false,3.837255850567785
CF-5-81,CC(=O)Nc1ccc(Nc2ncccn2)cc1,Piramal (CF Labs),2.9776223403184137,false,3.837255850567785
CF-5-82,CC(=O)Nc1ccc(N(C)c2ncccn2)cc1,Piramal (CF Labs),3.7957366273043487,false,3.837255850567785
CF-5-83,CC(=O)Nc1ccc(N(CCN(C)C)c2ncccn2)cc1,Piramal (CF Labs),3.4322532415838194,false,3.837255850567785
CF-5-84,CC(=O)Nc1ccc(N(CCc2ccccc2)c2ncccn2)cc1,Piramal (CF Labs),2.90558551230909,false,3.837255850567785
CF-5-85,CC(=O)Nc1ccc(N(Cc2ccccc2)c2ncccn2)cc1,Piramal (CF Labs),4.3915686581490965,true,3.837255850567785
CF-5-86,CC(=O)Nc1ccc(C(O)c2ccccc2F)cc1,Piramal (CF Labs),4.058065273328187,true,3.837255850567785
CF-5-87,CC(=O)Nc1ccc(C(=O)c2ccccc2F)cc1,Piramal (CF Labs),3.1620946481042815,false,3.837255850567785
CF-5-89,CC(=O)Nc1ccc(C(O)c2ccccc2Cl)cc1,Piramal (CF Labs),3.088411520180187,false,3.837255850567785
CF-5-90,CC(=O)Nc1ccc(C(=O)c2ccccc2Cl)cc1,Piramal (CF Labs),3.337764176210456,false,3.837255850567785
CF-5-92,CC(=O)Nc1ccc(C(O)c2cccc(F)c2)cc1,Piramal (CF Labs),3.080268917591467,false,3.837255850567785
CF-5-93,CC(=O)Nc1ccc(C(=O)c2cccc(F)c2)cc1,Piramal (CF Labs),3.2401098030922597,false,3.837255850567785
CF-5-95,CC(=O)Nc1ccc(Sc2ncccn2)cc1,Piramal (CF Labs),3.0834571226822063,false,3.837255850567785
CF-5-96,CC(=O)Nc1ccc(N2CCc3ccccc32)cc1,Piramal (CF Labs),3.297021381101368,false,3.837255850567785
CF-5-97,CC(=O)Nc1ccc(N2CCc3cccnc32)cc1,Piramal (CF Labs),3.3784278367209035,false,3.837255850567785
CF-6-101,O=C(c1ccccc1)N1CC(c2nnn[nH]2)c2ccccc21,Piramal (CF Labs),3.201759353144758,false,3.837255850567785
CF-6-102,O=C(c1ccccc1)N1CC(c2n[nH]c(=O)o2)c2ccccc21,Piramal (CF Labs),3.9592092131006567,true,3.837255850567785
CF-6-104,Nc1nnc(C2CN(C(=O)c3ccccc3)c3ccccc32)o1,Piramal (CF Labs),3.3106228071922934,false,3.837255850567785
CF-6-105,O=C(O)C1CCN(C(=O)c2ccccc2)c2ccccc21,Piramal (CF Labs),3.27122554837708,false,3.837255850567785
CF-6-106,NC(=O)c1cccc(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),6.856497478081488,true,3.837255850567785
CF-6-107,NC(=O)c1ccc(C(=O)N2CCC(C(=O)O)c3ccccc32)cc1,Piramal (CF Labs),4.015096887923278,true,3.837255850567785
CF-6-108,COc1cc(OC)cc(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),2.8534209981878447,false,3.837255850567785
CF-6-109,COc1ccc(F)c(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),3.237592433495617,false,3.837255850567785
CF-6-11,O=C(O)C1CN(C(=O)c2ccccc2F)c2ccccc21,Piramal (CF Labs),3.81744614034462,false,3.837255850567785
CF-6-110,NC(=O)c1cc(F)cc(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),7.098209089995969,true,3.837255850567785
CF-6-111,O=C(O)C1CN(C(=O)c2ccccc2)Cc2ccccc21,Piramal (CF Labs),2.6002811595889557,false,3.837255850567785
CF-6-112,NC(=O)c1cccc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)c1,Piramal (CF Labs),2.5447039027125555,false,3.837255850567785
CF-6-113,NC(=O)c1cccc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)c1,Piramal (CF Labs),2.966119707485253,false,3.837255850567785
CF-6-114,NC(=O)c1ccc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)cc1,Piramal (CF Labs),2.4909300270786257,false,3.837255850567785
CF-6-115,COc1cc(OC)cc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)c1,Piramal (CF Labs),4.251437846958932,true,3.837255850567785
CF-6-116,NC(=O)c1cc(F)cc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)c1,Piramal (CF Labs),-0.4491075501275909,false,3.837255850567785
CF-6-117,O=C(O)Cc1cn(C(=O)c2ccccc2)c2ccccc12,Piramal (CF Labs),3.2410158376491176,false,3.837255850567785
CF-6-119,Cc1c(CC(=O)O)c2ccccc2n1C(=O)c1ccccc1,Piramal (CF Labs),3.307581003410974,false,3.837255850567785
CF-6-12,O=C(O)C1CN(C(=O)c2cccc(F)c2)c2ccccc21,Piramal (CF Labs),3.164914058550291,false,3.837255850567785
CF-6-121,CC(=O)N1CCC[C@H](C(=O)N2CC(C(=O)O)c3ccccc32)C1,Piramal (CF Labs),1.2733169917769411,false,3.837255850567785
CF-6-122,O=C(O)C1CN(C(=O)[C@H]2COc3ccccc3O2)c2ccccc21,Piramal (CF Labs),2.992630007916929,false,3.837255850567785
CF-6-123,N#Cc1cccc(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),3.4102079584305756,false,3.837255850567785
CF-6-124,N#Cc1ccc(C(=O)N2CCC(C(=O)O)c3ccccc32)cc1,Piramal (CF Labs),7.631018789340685,true,3.837255850567785
CF-6-125,N#Cc1cccc(C(=O)N2CC(C(=O)NCc3ccccc3)c3ccccc32)c1,Piramal (CF Labs),3.6484576348935507,false,3.837255850567785
CF-6-126,N#Cc1cc(F)cc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)c1,Piramal (CF Labs),4.2916376967923,true,3.837255850567785
CF-6-127,N#Cc1cccc(C(=O)N2CC(C(=O)NC3CC3)c3ccccc32)c1,Piramal (CF Labs),3.9809357943085373,true,3.837255850567785
CF-6-128,N#Cc1cc(F)cc(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),2.3718850036345382,false,3.837255850567785
CF-6-129,N#Cc1cccc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)c1,Piramal (CF Labs),2.648358859325894,false,3.837255850567785
CF-6-13,O=C(O)C1CN(C(=O)c2ccc(F)cc2)c2ccccc21,Piramal (CF Labs),3.7882781706202135,false,3.837255850567785
CF-6-130,N#Cc1ccc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)cc1,Piramal (CF Labs),1.9450123665191132,false,3.837255850567785
CF-6-14,O=C(O)C1CN(C(=O)c2ccccc2Cl)c2ccccc21,Piramal (CF Labs),3.440664945211697,false,3.837255850567785
CF-6-15,O=C(O)C1CN(C(=O)c2cccc(Cl)c2)c2ccccc21,Piramal (CF Labs),3.7945080123276704,false,3.837255850567785
CF-6-16,O=C(O)C1CN(C(=O)c2ccc(Cl)cc2)c2ccccc21,Piramal (CF Labs),3.970368518165072,true,3.837255850567785
CF-6-17,COc1ccccc1C(=O)N1CC(C(=O)O)c2ccccc21,Piramal (CF Labs),3.6107130887512002,false,3.837255850567785
CF-6-18,COc1cccc(C(=O)N2CC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),3.0034290795694254,false,3.837255850567785
CF-6-19,COc1ccc(C(=O)N2CC(C(=O)O)c3ccccc32)cc1,Piramal (CF Labs),2.8740355334691223,false,3.837255850567785
CF-6-22,NC(=O)c1ccc(C(=O)N2CC(C(=O)O)c3ccccc32)cc1,Piramal (CF Labs),3.272239723366517,false,3.837255850567785
CF-6-23,O=C(O)C1CN(C(=O)c2ccccc2O)c2ccccc21,Piramal (CF Labs),3.215357944068164,false,3.837255850567785
CF-6-24,O=C(O)C1CN(C(=O)c2cccc(O)c2)c2ccccc21,Piramal (CF Labs),2.953191564433353,false,3.837255850567785
CF-6-25,O=C(O)C1CN(C(=O)c2ccc(O)cc2)c2ccccc21,Piramal (CF Labs),3.417922829498586,false,3.837255850567785
CF-6-26,Cc1ccccc1C(=O)N1CC(C(=O)O)c2ccccc21,Piramal (CF Labs),2.911248264845367,false,3.837255850567785
CF-6-27,Cc1cccc(C(=O)N2CC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),3.0030366298561617,false,3.837255850567785
CF-6-28,Cc1ccc(C(=O)N2CC(C(=O)O)c3ccccc32)cc1,Piramal (CF Labs),3.7792120940101404,false,3.837255850567785
CF-6-29,O=C(O)C1CN(C(=O)c2cccc(-c3ccccc3)c2)c2ccccc21,Piramal (CF Labs),3.751568218277779,false,3.837255850567785
CF-6-31,O=C(O)C1CN(C(=O)c2cccc(-n3ccnc3)c2)c2ccccc21,Piramal (CF Labs),3.294714458183328,false,3.837255850567785
CF-6-33,CC(=O)N1CCN(C(=O)c2cccc(C(=O)N3CC(C(=O)O)c4ccccc43)c2)CC1,Piramal (CF Labs),2.497751861612382,false,3.837255850567785
CF-6-34,CC(=O)NCCNC(=O)c1cccc(C(=O)N2CC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),2.966159494693724,false,3.837255850567785
CF-6-35,CC(=O)N1CCN(C(=O)c2ccc(C(=O)N3CC(C(=O)O)c4ccccc43)cc2)CC1,Piramal (CF Labs),4.030155320045798,true,3.837255850567785
CF-6-37,CC(=O)NCCOc1cccc(C(=O)N2CC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),3.966624238732907,true,3.837255850567785
CF-6-38,CC(=O)NCCOc1ccc(C(=O)N2CC(C(=O)O)c3ccccc32)cc1,Piramal (CF Labs),2.9431200523897676,false,3.837255850567785
CF-6-39,N#Cc1ccccc1C(=O)N1CC(C(=O)O)c2ccccc21,Piramal (CF Labs),6.9450870377045915,true,3.837255850567785
CF-6-40,N#Cc1cc(C(=O)N2CC(C(=O)O)c3ccccc32)ccc1F,Piramal (CF Labs),2.549017204889042,false,3.837255850567785
CF-6-41,NC(=O)c1cc(C(=O)N2CC(C(=O)O)c3ccccc32)ccc1F,Piramal (CF Labs),3.3948483818607262,false,3.837255850567785
CF-6-42,NC(=O)c1ccc(F)c(C(=O)N2CC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),2.94800752635654,false,3.837255850567785
CF-6-43,COc1cc(Cl)cc(C(=O)N2CC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),3.3557960752199714,false,3.837255850567785
CF-6-44,COc1cc(OC)cc(C(=O)N2CC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),2.9439382166426387,false,3.837255850567785
CF-6-45,COC(=O)c1cc(OC)cc(C(=O)N2CC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),-0.45123167128773367,false,3.837255850567785
CF-6-46,COc1cc(Br)cc(C(=O)N2CC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),2.971189846631191,false,3.837255850567785
CF-6-47,O=C(O)C1CN(C(=O)c2cc(O)ccc2F)c2ccccc21,Piramal (CF Labs),2.941940945925588,false,3.837255850567785
CF-6-48,O=C(O)C1CN(C(=O)c2cc(F)ccc2F)c2ccccc21,Piramal (CF Labs),2.8644993108028634,false,3.837255850567785
CF-6-49,N#Cc1ccc(F)c(C(=O)N2CC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),2.8497092244202147,false,3.837255850567785
CF-6-50,O=C(O)C1CN(C(=O)c2cc(Br)ccc2F)c2ccccc21,Piramal (CF Labs),3.3854884876703717,false,3.837255850567785
CF-6-51,O=C(O)C1CN(C(=O)c2ccc(O)cc2F)c2ccccc21,Piramal (CF Labs),4.116118831409667,true,3.837255850567785
CF-6-52,O=C(O)C1CN(C(=O)c2ccc(Br)cc2F)c2ccccc21,Piramal (CF Labs),3.053342010942197,false,3.837255850567785
CF-6-53,O=C(O)C1CN(C(=O)c2ccc3c(c2)CCNC3)c2ccccc21,Piramal (CF Labs),3.5920266919382655,false,3.837255850567785
CF-6-54,O=C(O)C1CN(C(=O)c2ccc3c(c2)CNCC3)c2ccccc21,Piramal (CF Labs),3.6334700735136924,false,3.837255850567785
CF-6-55,O=C(O)C1CN(C(=O)c2ccc3[nH]cnc3c2)c2ccccc21,Piramal (CF Labs),3.1418290865615726,false,3.837255850567785
CF-6-56,COc1cc(C(=O)N2CC(C(=O)O)c3ccccc32)cc(OC)c1OC,Piramal (CF Labs),2.50465496662969,false,3.837255850567785
CF-6-57,O=C(O)C1CN(C(=O)c2cc(F)c(F)c(F)c2)c2ccccc21,Piramal (CF Labs),2.7714875939172847,false,3.837255850567785
CF-6-58,Cc1cncc(C(=O)N2CC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),2.4999093384117446,false,3.837255850567785
CF-6-59,Cc1ocnc1C(=O)N1CC(C(=O)O)c2ccccc21,Piramal (CF Labs),3.5902130969861252,false,3.837255850567785
CF-6-60,O=C(O)C1CN(C(=O)c2coc(Cl)n2)c2ccccc21,Piramal (CF Labs),4.963840894440575,true,3.837255850567785
CF-6-61,O=C(O)C1CN(C(=O)c2cnn(-c3ccccc3)c2)c2ccccc21,Piramal (CF Labs),3.7700965559694044,false,3.837255850567785
CF-6-62,O=C(O)C1CN(C(=O)Cc2ccccc2)c2ccccc21,Piramal (CF Labs),2.8630829487226954,false,3.837255850567785
CF-6-63,O=C(O)C1CN(C(=O)CCc2ccccc2)c2ccccc21,Piramal (CF Labs),3.2576211386626523,false,3.837255850567785
CF-6-64,O=C(O)C1CN(C(=O)COc2ccccc2)c2ccccc21,Piramal (CF Labs),2.682388563623317,false,3.837255850567785
CF-6-65,O=C(O)C1CN(C(=O)CCc2cnc[nH]2)c2ccccc21,Piramal (CF Labs),3.5833864371717636,false,3.837255850567785
CF-6-66,O=C(O)C1CN(C(=O)[C@@H]2COc3ccccc3O2)c2ccccc21,Piramal (CF Labs),3.0264771635301173,false,3.837255850567785
CF-6-67,CC(=O)N1CCC(C(=O)N2CC(C(=O)O)c3ccccc32)CC1,Piramal (CF Labs),3.517184605736565,false,3.837255850567785
CF-6-68,CC(=O)N1CCC[C@H](C(=O)N2CC(C(=O)O)c3ccccc32)C1,Piramal (CF Labs),3.6981898397366386,false,3.837255850567785
CF-6-69,CC(=O)N1CCC(CC(=O)N2CC(C(=O)O)c3ccccc32)CC1,Piramal (CF Labs),3.8819877476217424,true,3.837255850567785
CF-6-70,O=C(O)C1CN(C(=O)NCc2ccccc2)c2ccccc21,Piramal (CF Labs),2.7780887308237747,false,3.837255850567785
CF-6-71,O=C(O)C1CN(C(=O)Nc2ccccc2)c2ccccc21,Piramal (CF Labs),2.801475735722711,false,3.837255850567785
CF-6-72,O=C(O)C1CN(C(=O)Nc2ccccc2Cl)c2ccccc21,Piramal (CF Labs),3.5800787774521488,false,3.837255850567785
CF-6-73,O=C(O)C1CN(C(=O)CN2CCOCC2)c2ccccc21,Piramal (CF Labs),2.29201285669743,false,3.837255850567785
CF-6-74,CC(=O)N1CCN(CC(=O)N2CC(C(=O)O)c3ccccc32)CC1,Piramal (CF Labs),3.2595946531269453,false,3.837255850567785
CF-6-75,O=C(O)C1CN(C(=O)Cn2ccnc2)c2ccccc21,Piramal (CF Labs),6.4100890663761145,true,3.837255850567785
CF-6-76,O=C(O)C1CN(C(=O)Cn2cnc3ccccc32)c2ccccc21,Piramal (CF Labs),3.318659326165874,false,3.837255850567785
CF-6-77,O=C(O)C1CN(C(=O)COc2ccccc2Cl)c2ccccc21,Piramal (CF Labs),3.058801386647703,false,3.837255850567785
CF-6-78,O=C(O)C1CN(C(=O)CSc2ccc(F)cc2)c2ccccc21,Piramal (CF Labs),3.4254138172358286,false,3.837255850567785
CF-6-79,O=C(O)C1CN(S(=O)(=O)Cc2ccccc2)c2ccccc21,Piramal (CF Labs),3.034016415759424,false,3.837255850567785
CF-6-80,O=C(O)C1CN(S(=O)(=O)c2ccccc2)c2ccccc21,Piramal (CF Labs),3.790923322153185,false,3.837255850567785
CF-6-81,O=C(O)C1CN(S(=O)(=O)c2ccccc2Cl)c2ccccc21,Piramal (CF Labs),3.3030268650774133,false,3.837255850567785
CF-6-82,O=C(O)C1CN(S(=O)(=O)N2CCOCC2)c2ccccc21,Piramal (CF Labs),2.575137546010099,false,3.837255850567785
CF-6-83,CNC(=O)C1CN(C(=O)c2cccc(C#N)c2)c2ccccc21,Piramal (CF Labs),2.92420208753801,false,3.837255850567785
CF-6-84,CN(C)C(=O)C1CN(C(=O)c2cccc(C#N)c2)c2ccccc21,Piramal (CF Labs),3.1238749940488555,false,3.837255850567785
CF-6-85,COCCNC(=O)C1CN(C(=O)c2cccc(C#N)c2)c2ccccc21,Piramal (CF Labs),3.1761732147579904,false,3.837255850567785
CF-6-86,CS(=O)(=O)NC(=O)C1CN(C(=O)c2cccc(C#N)c2)c2ccccc21,Piramal (CF Labs),2.787769336198242,false,3.837255850567785
CF-6-91,CNC(=O)C1CN(C(=O)c2cccc(C(N)=O)c2)c2ccccc21,Piramal (CF Labs),4.337014337949527,true,3.837255850567785
CF-6-92,CN(C)C(=O)C1CN(C(=O)c2cccc(C(N)=O)c2)c2ccccc21,Piramal (CF Labs),3.2456178828484163,false,3.837255850567785
CF-6-93,NC(=O)c1cccc(C(=O)N2CC(C(=O)NC3CC3)c3ccccc32)c1,Piramal (CF Labs),3.1987267534177564,false,3.837255850567785
CF-6-94,COCCNC(=O)C1CN(C(=O)c2cccc(C(N)=O)c2)c2ccccc21,Piramal (CF Labs),4.069079954474817,true,3.837255850567785
CF-6-95,NC(=O)c1cccc(C(=O)N2CC(C(=O)NCc3ccccc3)c3ccccc32)c1,Piramal (CF Labs),3.3286577189663635,false,3.837255850567785
CF-6-96,CS(=O)(=O)NC(=O)C1CN(C(=O)c2cccc(C(N)=O)c2)c2ccccc21,Piramal (CF Labs),2.6091726770253367,false,3.837255850567785
CF-7-06,O=C(O)c1c(Cl)cccc1Sc1nccc(OCCc2ccccc2)n1,Piramal (CF Labs),4.010083889979927,true,3.837255850567785
CF-7-16,COc1cc(OC)nc(Oc2cccc(Cl)c2C(=O)O)n1,Piramal (CF Labs),3.3678258233611253,false,3.837255850567785
CF-7-17,O=C(O)c1c(Cl)cccc1Oc1nccc(-c2ccccc2)n1,Piramal (CF Labs),3.2557574237427245,false,3.837255850567785
CF-7-18,O=C(O)c1c(Cl)cccc1Oc1ncc(-c2ccccc2)cn1,Piramal (CF Labs),3.0890268503614506,false,3.837255850567785
CF-7-23,COc1cc(OC)nc(Nc2cccc(Cl)c2C(=O)O)n1,Piramal (CF Labs),3.329416327450551,false,3.837255850567785
CF-7-27,N#Cc1c(Cl)cccc1Oc1ccccc1Cl,Piramal (CF Labs),2.7588796016615635,false,3.837255850567785
CF-7-28,COc1cc(OC)nc(Nc2cccc(Cl)c2C#N)n1,Piramal (CF Labs),2.191999594522985,false,3.837255850567785
CF-7-31,NC(=O)c1c(Cl)cccc1Oc1ccccc1,Piramal (CF Labs),2.9712074239054704,false,3.837255850567785
CF-7-32,NC(=O)c1c(Cl)cccc1Oc1ccccc1Cl,Piramal (CF Labs),3.0377274302383195,false,3.837255850567785
CF-7-33,N#Cc1c(Cl)cccc1Sc1nccc(OCCc2ccccc2)n1,Piramal (CF Labs),3.757405582923234,false,3.837255850567785
CF-7-34,N#Cc1c(Cl)cccc1Sc1nccc(OCc2ccccc2)n1,Piramal (CF Labs),3.549708984500673,false,3.837255850567785
CF-7-35,NC(=O)c1c(Cl)cccc1Sc1nccc(OCc2ccccc2)n1,Piramal (CF Labs),2.286230077699271,false,3.837255850567785
CF-7-36,COc1ccnc(Sc2cccc(Cl)c2C#N)n1,Piramal (CF Labs),4.508729167244166,true,3.837255850567785
CF-8-03,CN(C)CCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCN(C(=O)CCOCCOCCOCCOCCOc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,Piramal (CF Labs),2.2560562025695385,false,3.837255850567785
CF-8-06,CN(C)CCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCOCCOCCOCCOCCOc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)nn1.O=C(O)C(F)(F)F,Piramal (CF Labs),-0.5341875949945004,false,3.837255850567785
CF-8-12,COc1cc2ncnc(Nc3ccc(-c4cn(CCOCCOCCOCCOCCOc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)nn4)c(Cl)c3)c2cc1NC(=O)CCCN(C)C,Piramal (CF Labs),-0.3848420540685103,false,3.837255850567785
CF-8-163,COc1cc2ncnc(Nc3ccc(Cl)c(S(=O)(=O)N4CCC(O)C4)c3)c2cc1N,Piramal (CF Labs),4.3593644502964075,true,3.837255850567785
CF-8-165,COc1cc2ncnc(Nc3ccc(Cl)c(S(=O)(=O)N(C)C)c3)c2cc1N,Piramal (CF Labs),5.097384319890072,true,3.837255850567785
CF-8-166,CCN(C(C)C)S(=O)(=O)c1cc(Nc2ncnc3cc(OC)c(N)cc23)ccc1Cl,Piramal (CF Labs),-0.21484193861196269,false,3.837255850567785
CF-8-167,CCN(CC(F)F)S(=O)(=O)c1cc(Nc2ncnc3cc(OC)c(N)cc23)ccc1Cl,Piramal (CF Labs),3.9901612291818727,true,3.837255850567785
CF-8-168,COc1cc2ncnc(Nc3ccc(Cl)c(S(=O)(=O)N4CCOCC4)c3)c2cc1N,Piramal (CF Labs),5.073593643519822,true,3.837255850567785
CF-8-169,COc1cc2ncnc(Nc3ccc(Cl)c(S(=O)(=O)N(C)CCO)c3)c2cc1N,Piramal (CF Labs),5.464225053720733,true,3.837255850567785
CF-8-170,CCN(CCF)S(=O)(=O)c1cc(Nc2ncnc3cc(OC)c(N)cc23)ccc1Cl,Piramal (CF Labs),3.8598576135941656,true,3.837255850567785
CF-8-19,CN(C)CCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCNCC1,Piramal (CF Labs),3.8105468174645254,false,3.837255850567785
CF-8-21,CC(C)(C)OC(=O)N1CCC(Oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2N)CC1,Piramal (CF Labs),3.9618069942659324,true,3.837255850567785
CF-8-210,CC(C)(C)OC(=O)COCCOc1cc2ncnc(Nc3ccc(-c4ncccn4)cc3)c2cc1N.O=C(O)C(F)(F)F,Piramal (CF Labs),3.9407979957868413,true,3.837255850567785
CF-8-225,C#Cc1ccc(Oc2cc3ncnc(Nc4ccc(-c5ncccn5)cc4)c3cc2N)cc1,Piramal (CF Labs),0.639822979229112,false,3.837255850567785
CF-8-227,Nc1cc2c(Nc3ccc(-c4ncccn4)cc3)ncnc2cc1Oc1ccc(C(=O)O)cc1,Piramal (CF Labs),4.049224249839711,true,3.837255850567785
CF-8-239,CN(C)CCn1c(=O)[nH]c2cc3c(Nc4ccc(-c5ncccn5)cc4)ncnc3cc21,Piramal (CF Labs),5.081074999675185,true,3.837255850567785
CF-8-24,CN(C)CCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCN(C(=O)OC(C)(C)C)CC1,Piramal (CF Labs),4.09242193861948,true,3.837255850567785
CF-8-245,Cn1c(N)nc2cc3c(Nc4ccc(-c5ncccn5)cc4)ncnc3cc21,Piramal (CF Labs),-0.2704092695681311,false,3.837255850567785
CF-8-25,COc1cc2ncnc(Nc3ccc(OCCCNC(=O)OC(C)(C)C)c(Cl)c3)c2cc1N,Piramal (CF Labs),4.326143750103248,true,3.837255850567785
CF-8-253,CCNc1nc2cc3c(Nc4ccc(-c5ncccn5)cc4)ncnc3cc2n1C,Piramal (CF Labs),-0.22179043008238705,false,3.837255850567785
CF-8-26,C#Cc1ccc(Nc2ncnc3cc(OC)c(N)cc23)cc1Cl,Piramal (CF Labs),3.513837423754413,false,3.837255850567785
CF-8-27,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CC#N,Piramal (CF Labs),3.6255408083333576,false,3.837255850567785
CF-8-278,Cn1c(NC2CC2)nc2cc3c(Nc4ccc(-c5ncccn5)cc4)ncnc3cc21,Piramal (CF Labs),4.586574759523225,true,3.837255850567785
