compound_id,canonical_smiles,fold,is_binder,pKD_global_mean,oof_p_binder_xgb_rdkit_fp_pocket_phys
CF-8-03,CN(C)CCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCN(C(=O)CCOCCOCCOCCOCCOc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,1,false,2.2560562025695385,0.17848153412342072
CF-8-06,CN(C)CCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCOCCOCCOCCOCCOc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)nn1.O=C(O)C(F)(F)F,1,false,-0.5341875949945004,0.18940678238868713
CF-8-12,COc1cc2ncnc(Nc3ccc(-c4cn(CCOCCOCCOCCOCCOc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)nn4)c(Cl)c3)c2cc1NC(=O)CCCN(C)C,1,false,-0.3848420540685103,0.19890709221363068
CF-8-165,COc1cc2ncnc(Nc3ccc(Cl)c(S(=O)(=O)N(C)C)c3)c2cc1N,1,true,5.097384319890072,0.18319201469421387
CF-8-166,CCN(C(C)C)S(=O)(=O)c1cc(Nc2ncnc3cc(OC)c(N)cc23)ccc1Cl,1,false,-0.21484193861196269,0.1443556547164917
CF-8-168,COc1cc2ncnc(Nc3ccc(Cl)c(S(=O)(=O)N4CCOCC4)c3)c2cc1N,1,true,5.073593643519822,0.16505639255046844
CF-8-169,COc1cc2ncnc(Nc3ccc(Cl)c(S(=O)(=O)N(C)CCO)c3)c2cc1N,1,true,5.464225053720733,0.2014361172914505
CF-8-225,C#Cc1ccc(Oc2cc3ncnc(Nc4ccc(-c5ncccn5)cc4)c3cc2N)cc1,1,false,0.639822979229112,0.2977153956890106
CF-8-239,CN(C)CCn1c(=O)[nH]c2cc3c(Nc4ccc(-c5ncccn5)cc4)ncnc3cc21,1,true,5.081074999675185,0.24671992659568787
CF-8-245,Cn1c(N)nc2cc3c(Nc4ccc(-c5ncccn5)cc4)ncnc3cc21,1,false,-0.2704092695681311,0.27190688252449036
CF-8-253,CCNc1nc2cc3c(Nc4ccc(-c5ncccn5)cc4)ncnc3cc2n1C,1,false,-0.22179043008238705,0.27563145756721497
CF-8-44,COc1cc2ncnc(Nc3ccc(-c4ncco4)cc3)c2cc1N,1,true,5.2896587817430945,0.3086070120334625
CF-8-48,COc1cc2ncnc(Nc3ccc(-c4cnco4)cc3)c2cc1N,1,false,0.3381761893493894,0.3198375999927521
CF-8-54,COc1cc2ncnc(Nc3ccc(-c4ncccn4)cc3)c2cc1N,1,true,5.0780779201333175,0.3647471070289612
CF-8-58,COc1cc2ncnc(Nc3ccc(OC(F)F)cc3)c2cc1N,1,false,-0.25076886437196,0.29269298911094666
CF-8-60,COc1cc2ncnc(Nc3ccc(NC(C)=O)cc3)c2cc1N,1,false,0.22757084226328583,0.22405925393104553
CSC000482201,O=C(c1sc2ccccc2c1Cl)N1CCOCC1,4,false,-0.9226565382896734,0.11209435760974884
CSC000487489,O=C(c1cc2ccccc2[nH]1)N1CCOCC1,4,false,-0.9257577437732065,0.07134655863046646
CSC000584532,O=C(c1cc2ccccc2o1)N1CCOCC1,4,false,-0.5010798582369091,0.17539077997207642
CSC000599708,O=C(c1cc2cc(F)ccc2s1)N1CCCC1,4,false,-0.040897868537187625,0.06381469964981079
CSC000613162,Cc1c(C(=O)N2CCOCC2)sc2ccccc12,4,false,0.34261058156485125,0.09073401242494583
CSC000723025,Cl.O=C(c1cc2ccccc2s1)N1CCNCC1,4,false,2.938712790953942,0.04919971525669098
CSC026025540,CC(C)(C)NC(=O)CN1CCCN(C(=O)c2cc3ccccc3s2)CC1,4,false,2.8652869481049508,0.05218888074159622
CSC026257373,N#Cc1ccc(N2CCN(C(=O)c3cc4ccccc4s3)CC2)nc1,4,true,6.26396255867704,0.08414190262556076
CSC026271276,O=C(NCCCCN1CCOCC1)c1cc2ccccc2s1,4,false,2.4772690461866267,0.07995657622814178
CSC026283272,O=C(c1cc2ccccc2s1)N1CCC(N2CCNC2=O)CC1,4,false,2.6765862338501187,0.08841680735349655
CSC026287815,O=C(c1cc2ccccc2s1)N1CCC(CN2CCOCC2)CC1,4,false,-0.49386553111225306,0.07923620194196701
CSC026321400,O=C(c1cc2c(s1)-c1ccccc1CC2)N1CCOCC1,4,false,2.9911379892357552,0.11757930368185043
CSC026321816,O=C(c1ccc(-c2nc3ccccc3s2)s1)N1CCOCC1,4,false,2.1612055489917137,0.3243303894996643
CSC026321858,O=C(c1sc2cc(Cl)ccc2c1Cl)N1CCOCC1,4,false,2.7939612800690092,0.1697225123643875
CSC026379739,CC(NC(=O)NCC(O)C1CC1)c1ccc(-c2ccncc2)cc1,2,false,-0.2515555392102535,0.13329340517520905
CSC026662386,O=C(NCC(c1cccs1)N1CCOCC1)c1cc2ccccc2s1,4,false,-0.6826414960875136,0.09314525127410889
CSC026686581,O=C(c1ccco1)N1CCN(C(=O)c2cc3ccccc3s2)CC1,4,false,2.6706832732685495,0.08211580663919449
CSC026692485,O=C(c1cc2c(F)cccc2s1)N1CCOC2CCCC21,4,false,2.772424149133697,0.16782686114311218
CSC026693315,Cc1c(C(=O)N2CCOCC2)sc2cccc(F)c12,4,false,-0.2134955030296754,0.1665821075439453
CSC026803846,O=C(NCCCN1CCOCC1)c1cc2ccccc2s1,4,false,-0.5506283574459083,0.06725455075502396
CSC026806135,O=C(c1cc2ccccc2s1)N1CCC(OCCCO)CC1,4,false,-0.31364994234098564,0.04406541585922241
CSC026820179,O=C(c1cc2ccccc2s1)N1CCN(CC2CCCO2)CC1,4,false,2.9352090198702405,0.07872503250837326
CSC026862760,Cc1c(C(=O)N2CCOC(C)C2)sc2ccccc12,4,false,2.8611889844888676,0.11053822934627533
CSC026866345,CC1CN(C(=O)c2cc3c(F)cccc3s2)CCO1,4,false,2.660051047295305,0.10894925147294998
CSC026866568,CC1CN(C(=O)c2cc3ccccc3s2)CCO1,4,false,2.973411947954917,0.07746995240449905
CSC026868280,O=C(CN1CCN(C(=O)c2cc3ccccc3s2)CC1)N1CCCC1,4,false,2.670068733792218,0.05532439425587654
CSC026898121,O=C(c1cc2ccccc2s1)N1CCN(Cc2cccc(Cl)c2)CC1,4,false,2.975267243472915,0.060719557106494904
CSC026903583,Cn1cnnc1C1CCN(C(=O)c2cc3ccccc3s2)CC1,4,false,-0.4869980362248089,0.1235443651676178
CSC026907877,Cc1ccccc1CN1CCN(C(=O)c2cc3ccccc3s2)CC1,4,false,2.7475215320782174,0.06619489938020706
CSC026922611,O=C(c1cc2ccccc2s1)N1CCN(C2CC2)CC1,4,false,-0.9610701930159476,0.05668381601572037
CSC026966465,O=C(c1cc2ccccc2s1)N1CCCN(c2nccs2)CC1,4,false,0.38871717791333554,0.0773131251335144
CSC027030125,O=C(c1cc2ccccc2s1)N1CCN(C2CCS(=O)(=O)C2)CC1,4,false,2.7477514871599427,0.0819552093744278
CSC027151389,O=C(c1cc2ccccc2s1)N1CCC2(CC1)OCCO2,4,false,2.9583736135152074,0.06419133394956589
CSC027181936,CCc1nnc2n1CCN(C(=O)c1cc3ccccc3s1)C2,4,false,2.799120261913655,0.33628714084625244
CSC027185733,Cc1nnc2n1CCN(C(=O)c1cc3ccccc3s1)C2,4,false,2.3329442036050847,0.32097312808036804
CSC027222896,O=C(c1cc2ccccc2s1)N1CCN(C2CCCC2O)CC1,4,false,0.3902478280274429,0.06165420636534691
CSC027282453,CC(NCC#N)c1ccc(-c2ccncc2)cc1,2,false,2.5418063493530396,0.09263099730014801
CSC027341828,O=C(c1sc2cccc(F)c2c1COc1ccccc1)N1CCOCC1,4,false,0.26960309406137617,0.30623388290405273
CSC027355654,CCN(C)C(=O)NC(C)c1ccc(-c2ccncc2)cc1,2,false,2.898616486085749,0.057114988565444946
CSC027395181,CC1(C(=O)O)CCN(C(=O)c2cc3ccccc3s2)C1,4,false,2.6083085388825795,0.0560796819627285
CSC027465278,Cc1nc(C2CN(C(=O)c3cc4ccccc4s3)CCO2)no1,4,false,1.7986115725046552,0.2326473444700241
CSC027531052,O=C(c1cc2ccccc2s1)N1CCOCC2(CCOCC2)C1,4,false,2.8804725021487525,0.0626550167798996
CSC027541174,O=C(c1cc2ccccc2s1)N1CCN(S(=O)(=O)c2nnc[nH]2)CC1,4,false,-0.3293106967430251,0.18827687203884125
CSC027567290,Cc1ccc2sc(C(=O)N3CCOCC3c3nnc(C(C)C)o3)cc2c1,4,false,2.931300358985278,0.26839110255241394
CSC027575170,CC(NC(=O)NCCc1ccnn1C)c1ccc(-c2ccncc2)cc1,2,false,2.4982967677583687,0.39852097630500793
CSC027612047,CC(NC(=O)CSc1nccn1C)c1ccc(-c2ccncc2)cc1,2,false,2.6801563894714984,0.1870298981666565
CSC027615804,CC(C)NC(=O)NC(C)c1ccc(-c2ccncc2)cc1,2,false,-0.6318471506926885,0.12968680262565613
CSC027618409,Cn1cc(N2CCN(C(=O)c3cc4ccccc4s3)CC2)cn1,4,false,2.70950515624251,0.07426121085882187
CSC027618420,CC(NC(=O)C1CCN(c2cnccn2)CC1)c1ccc(-c2ccncc2)cc1,2,false,2.3049765505525537,0.09406501799821854
CSC027619059,CC(NC(=O)N(CCO)C1CC1)c1ccc(-c2ccncc2)cc1,2,false,2.6232116116925526,0.09716644138097763
CSC027619078,CC(NC(=O)NCC(C)(C)O)c1ccc(-c2ccncc2)cc1,2,false,2.4071010799467434,0.08426903933286667
CSC027659709,Cc1c(C(=O)N2CCOC(C(=O)O)C2)sc2ccc(F)cc12,4,false,-0.16569557094966333,0.13013479113578796
CSC027661285,Cc1c(C(=O)N2CCOCC2C(=O)O)sc2ccccc12,4,false,2.6151452454150186,0.21567197144031525
CSC027661759,O=C(O)C1COCCN1C(=O)c1cc2ccccc2s1,4,false,2.6567434015617573,0.19609911739826202
CSC027663852,Cc1c(C(=O)N2CCOC(CC(=O)O)C2)sc2ccccc12,4,false,0.814207842780483,0.1390015035867691
CSC027665728,Cc1ccc2sc(C(=O)N3CCOCC3c3cccn3C)cc2c1,4,false,2.826296235846108,0.2594746947288513
CSC027674059,O=C(c1cc2ccccc2s1)N1CCC(Nc2nccs2)CC1,4,false,2.617078178686587,0.04758969694375992
CSC027732631,COCc1c(C(=O)N2CC(C)OCC2C)sc2ccccc12,4,false,2.65729557405355,0.22440387308597565
CSC027751277,CC(=O)NCC1CCN(C(=O)c2cc3ccccc3s2)CC1,4,false,-1.0464964561176364,0.06683021038770676
CSC027753125,O=C(c1cc2c(s1)-c1ccccc1OC2)N1CCOCC1,4,false,2.677289742377295,0.2561705410480499
CSC027785401,Cn1cc(C2(C)CN(C(=O)c3cc4ccccc4s3)CCO2)cn1,4,false,-0.4397653369543304,0.17741438746452332
CSC027824530,Cc1c(C(=O)N2CCOCC2)sc2ccc(F)cc12,4,false,2.24109309704601,0.08187093585729599
CSC027828492,O=C(c1cc2ccccc2s1)N1CCCCC1c1ncon1,4,false,2.7215145724396534,0.23628929257392883
CSC028124968,CC(NC(=O)C(C)(C)C#N)c1ccc(-c2ccncc2)cc1,2,false,2.4215252370191496,0.07736562937498093
CSC030045833,NS(=O)(=O)C1CCN(C(=O)c2cc3ccccc3s2)C1,4,false,2.6631607811079334,0.11585566401481628
CSC057765040,CC(C)[C@H](N)C(=O)NC1CCN(c2ccccc2Cl)C1=O,5,false,2.339773872135576,0.03385303169488907
CSC058763792,O=C(N[C@H]1C[C@@H](O)C1)C1CC(=O)N(c2ccccc2Cl)C1,0,false,2.3454754239012,0.06338496506214142
CSC058941942,Cc1nnc(C2COCCN2C(=O)c2cc3ccccc3s2)o1,4,false,2.6632179030718977,0.2747153043746948
CSC067257834,O=C(Nc1cccnc1O)C1CC(=O)N(c2ccccc2Cl)C1,0,false,2.8650384442034236,0.11306914687156677
CSC083125584,Cc1cc(N2CCC(Nc3ccc(C)c(C(N)=O)c3)C2=O)n(C)n1,5,false,2.4916838056070274,0.20256541669368744
CSC097045727,Cc1cc(C(=O)NC2CCCN(c3ccccc3Cl)C2=O)ncc1C(N)=O,5,false,2.789870084182605,0.05946347117424011
CSC102892928,CCS(=O)(=O)N1CCN(C(=O)c2cc3ccccc3s2)CC1,4,false,2.540184531647001,0.10198686271905899
CSC103954470,COC1CCN(C(=O)c2cc3ccccc3s2)CC1,4,false,2.533163269896877,0.0466744564473629
CSC106192597,CN1CCC(N(C)C(=O)c2ccc(=O)n(Cc3ccccc3Cl)c2)CC1,0,false,2.8242928102257663,0.16361652314662933
CSC133034860,CC1CN(C(=O)c2cc3ccccc3s2)CC(C)O1,4,false,2.6856949925037528,0.07746995240449905
CSC133055435,CNC(=O)C1CN(C(=O)c2cc3cc(C)ccc3s2)CCO1,4,false,1.4060246854352574,0.11390963196754456
CSC133150101,O=C(c1cc2ccccc2s1)N1C[C@@]2(CO)C[C@@]2(CO)C1,4,false,2.821952697238313,0.07355495542287827
CSC138464531,Cc1nnc(C2CN(C(=O)c3sc4ccccc4c3C)CCO2)o1,4,false,-0.45694788491053906,0.26576492190361023
CSC138552571,CC(NCCC(=O)O)c1ccc(-c2ccncc2)cc1,2,false,2.701020487796611,0.06655663996934891
CSSS00026264922,Cc1ccc(N2CC(C(=O)N3CCCN(C)CC3)CC2=O)cc1,0,false,-0.6209193295266227,0.08818170428276062
CSSS00027380692,NC(=O)c1cc(NC2CCN(c3ccccc3F)C2=O)ccc1Cl,5,false,1.855048435566541,0.16613957285881042
CSSS00027403153,O=C1C(Nc2ccc3oc(=O)[nH]c3c2)CCN1c1ccccc1Cl,5,false,-0.24095924198252394,0.08599431067705154
CSSS00027692262,O=C(O)C1CN(C(=O)c2cc(Cl)ccc2F)c2ccccc21,0,false,-0.11414489940812889,0.23501931130886078
CSSS00027692525,O=C(O)C1CN(C(=O)c2cc(Br)ccc2F)c2ccccc21,0,false,2.2242896516709885,0.25975412130355835
CSSS00105258832,COc1ccccc1N1CCC(Nc2ccc3c(c2)CC(=O)N3)C1=O,5,false,2.223277450939865,0.07048328220844269
CSSS00106254874,O=C1Cc2cc(NC3CCN(c4ccccc4C(F)(F)F)C3=O)ccc2N1,5,false,2.6312803752971634,0.12065406143665314
CSSS00116250816,O=C(NCc1nccc2ccccc12)C1CC(=O)N(c2ccccc2Cl)C1,0,false,-0.1597404341189702,0.11965455859899521
CSSS00160446616,O=C(C1CC(=O)N(c2ccccc2)C1)N1CCN(C2CC2)C(=O)C1,0,false,-1.0888394829292474,0.10558120906352997
UNC-ZDG-148-2,O=C(Nc1ccc(F)c(O)c1)C1CC(=O)N(c2ccc(Cl)cc2)C1,0,false,2.018685183058537,0.1737671047449112
UNC-ZDG-150-1,Cn1cc(S(=O)(=O)N[C@@H]2CCN(c3ccccc3)C2=O)cn1,5,true,5.991845316378096,0.04536096379160881
UNC-ZDG-150-3,O=C1[C@H](NS(=O)(=O)c2ccc(C(F)(F)F)cc2)CCN1c1ccccc1,5,false,-0.6335638494607426,0.04208097979426384
UNC-ZDG-150-6,O=C1[C@H](NS(=O)(=O)N2CCOCC2)CCN1c1ccccc1,5,false,2.810613251787662,0.05161937326192856
UNC-ZDG-167-1,Brc1cnc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c2c1,1,true,5.061751188302091,0.28095003962516785
UNC-ZDG-182-2,COC(=O)c1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,1,true,5.29159695265792,0.24234238266944885
UNC-ZDG-183-2,COCCOc1cc2ncnc(Nc3ccc(C(=O)OC)cc3)c2cc1OCCOC,1,true,5.504495193388115,0.22750943899154663
UNC-ZDG-190,CC(=O)Nc1ccc(Oc2ncncc2N)cc1,1,false,2.0333395763765902,0.13045631349086761
UNC-ZDG-293-1,Fc1cnc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c2c1,1,true,5.214444370531469,0.35748371481895447
UNC-ZDG-293-2,Clc1c(Br)cnc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c12,1,true,6.529314330820379,0.24678218364715576
UNC-ZDG-293-3,Clc1cnc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c2c1,1,true,5.018534393601503,0.226594939827919
UNC-ZDG-294-1,Fc1cc(Br)cc2[nH]c(Nc3ccc(Oc4ncccn4)cc3)nc12,1,false,-0.04296048474934382,0.545467734336853
UNC-ZDG-294-3,Cn1c(Nc2ccc(Oc3ncccn3)cc2)nc2cc(Br)cnc21,1,true,5.2663959223028085,0.2679210305213928
UNC-ZDG-436-A,CCN(CC)S(=O)(=O)c1cc(Nc2nc(N3CCOCC3)nc3cc(OC)c(N)cc23)ccc1Cl,1,true,5.943425687419089,0.16725823283195496
UNC-ZDG-438-A,CCN(CC)S(=O)(=O)c1cc(Nc2nc(N3CNC(=O)C3)nc3cc(OC)c(N)cc23)ccc1Cl,1,false,-0.9409645473190792,0.17139819264411926
UNC-ZDG-81-1,O=C(NCCc1ccc(O)cc1)c1ccc(=O)n(Cc2ccccc2Cl)c1,0,false,2.3891689666196134,0.17649562656879425
UNC-ZDG-81-10,CC(C)(C)OC(=O)NCCN1CCN(C(=O)C2CC(=O)N(c3ccccc3)C2)CC1.O=C(O)OC(F)(F)F,0,false,2.8437467189078833,0.13925807178020477
UNC-ZDG-81-11,CC(C)(C)OC(=O)NCCN1CCN(C(=O)C2CC(=O)N(C3CCCCC3)C2)CC1.O=C(O)OC(F)(F)F,0,false,2.1097532367212604,0.1308945119380951
UNC-ZDG-81-2,CC(C)(C)OC(=O)NCCN1CCN(C(=O)C2CC(=O)N(c3ccc(F)cc3)C2)CC1.O=C(O)OC(F)(F)F,0,false,2.2079339585462168,0.15689903497695923
UNC-ZDG-81-3,CC(C)(C)OC(=O)NCCN1CCN(C(=O)C2CC(=O)N(Cc3ccccc3)C2)CC1.O=C(O)OC(F)(F)F,0,false,2.4576589984101087,0.12542226910591125
UNC-ZDG-81-5,CC(C)(C)OC(=O)NCCN1CCN(C(=O)C2CC(=O)N(c3ccc(Cl)cc3)C2)CC1.O=C(O)OC(F)(F)F,0,false,2.704939910304006,0.12507084012031555
UNC-ZDG-81-6,Cc1cccc(N2CC(C(=O)N3CCN(CCNC(=O)OC(C)(C)C)CC3)CC2=O)c1.O=C(O)OC(F)(F)F,0,false,2.6561268267080727,0.14299854636192322
UNC-ZDG-81-7,CC(C)(C)OC(=O)NCCN1CCN(C(=O)C2CC(=O)N(c3cccc(Cl)c3)C2)CC1.O=C(O)OC(F)(F)F,0,false,2.685572709135243,0.11169498413801193
UNC-ZDG-81-8,Cc1ccccc1N1CC(C(=O)N2CCN(CCNC(=O)OC(C)(C)C)CC2)CC1=O.O=C(O)OC(F)(F)F,0,false,2.119254439957681,0.1451421082019806
UNC-ZDG-81-9,CC(C)(C)OC(=O)NCCN1CCN(C(=O)C2CC(=O)N(c3ccccc3Cl)C2)CC1.O=C(O)OC(F)(F)F,0,false,2.2463453231450545,0.10066922754049301
UNC-ZDG-82-9,COc1ccc(NC(=O)C2CC(=O)N(c3ccccc3F)C2)cc1O,0,false,2.994260809767495,0.17401136457920074
UNC-ZDG-83-10,NCCN1CCN(C(=O)C2CC(=O)N(c3ccccc3)C2)CC1.O=C(O)C(F)(F)F,0,false,2.1662590093075287,0.11542648822069168
UNC-ZDG-83-6,Cc1cccc(N2CC(C(=O)N3CCN(CCN)CC3)CC2=O)c1.O=C(O)C(F)(F)F,0,false,2.3591757400990714,0.12175487726926804
UNC-ZDG-83-7,NCCN1CCN(C(=O)C2CC(=O)N(c3cccc(Cl)c3)C2)CC1.O=C(O)C(F)(F)F,0,false,2.7728979542515075,0.11840398609638214
UNC-ZDG-84-1,O=C1CC(C(=O)N2C(=O)OCC2Cc2ccccc2)CN1c1ccccc1,0,false,2.78844018805066,0.09154962003231049
UNC-ZDG-86-1,CN1CCN(C(=O)C2CC(=O)N(c3cccc(F)c3)C2)CC1.O=C(O)C(F)(F)F,0,false,2.2692006522703343,0.10862410068511963
UNC-ZDG-86-2,CN1CCN(C(=O)C2CC(=O)N(c3ccc(F)cc3)C2)CC1.O=C(O)C(F)(F)F,0,false,2.2896228748705685,0.12932100892066956
UNC-ZDG-86-3,CN1CCN(C(=O)C2CC(=O)N(Cc3ccccc3)C2)CC1.O=C(O)C(F)(F)F,0,false,2.2321205805591595,0.11300155520439148
UNC-ZDG-86-4,Cc1ccc(N2CC(C(=O)N3CCN(C)CC3)CC2=O)cc1.O=C(O)C(F)(F)F,0,false,2.9785522619217444,0.12849290668964386
UNC-ZDG-86-6,Cc1cccc(N2CC(C(=O)N3CCN(C)CC3)CC2=O)c1.O=C(O)C(F)(F)F,0,false,2.290446675796727,0.10646364837884903
UNC-ZDG-86-7,Cc1ccccc1N1CC(C(=O)N2CCN(C)CC2)CC1=O.O=C(O)C(F)(F)F,0,false,2.3370697753818863,0.09911040216684341
UNC-ZDG-86-9,CN1CCN(C(=O)C2CC(=O)N(C3CCCCC3)C2)CC1.O=C(O)C(F)(F)F,0,false,2.1054598208783655,0.12675407528877258
UNC-ZDG-87-2,CN1CCC(NC(=O)C2CC(=O)N(c3cccc(F)c3)C2)CC1.O=C(O)C(F)(F)F,0,false,2.4643162977393622,0.10062059015035629
UNC-ZDG-87-3,CN1CCC(NC(=O)C2CC(=O)N(c3ccc(F)cc3)C2)CC1.O=C(O)C(F)(F)F,0,false,2.254677378290365,0.12265194207429886
UNC-ZDG-87-4,Cc1ccc(N2CC(C(=O)NC3CCN(C)CC3)CC2=O)cc1.O=C(O)C(F)(F)F,0,false,2.350712218131553,0.13261926174163818
UNC-ZDG-87-5,CN1CCC(NC(=O)C2CC(=O)N(c3ccc(Cl)cc3)C2)CC1.O=C(O)C(F)(F)F,0,false,2.525564641473313,0.14773479104042053
UNC-ZDG-87-6,Cc1cccc(N2CC(C(=O)NC3CCN(C)CC3)CC2=O)c1.O=C(O)C(F)(F)F,0,false,2.94972020857941,0.12500682473182678
UNC-ZDG-87-7,Cc1ccccc1N1CC(C(=O)NC2CCN(C)CC2)CC1=O.O=C(O)C(F)(F)F,0,false,2.213366156536444,0.11745671182870865
UNC-ZDG-87-8,CN1CCC(NC(=O)C2CC(=O)N(c3ccccc3)C2)CC1.O=C(O)C(F)(F)F,0,false,2.815089935326148,0.12543410062789917
Z1020943668,O=C1Nc2ccccc2C1C1CCN(C(=O)C2CC(=O)N(c3ccc4c(c3)OCCO4)C2)CC1,0,true,5.098351281428768,0.1625773310661316
ZDG-049,NCCN1CCN(C(=O)C2CC(=O)N(c3ccccc3F)C2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,0,false,2.933706209795103,0.15067161619663239
